CALL_CENTER_ID,RESPONSE_DATE,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment,ACTION
851023,2012-12-12,627,1205.0,2078.0,ProdFailure,9.0,0.0,0.0,304.3146151,2.0,26.0,36.43625181,Laptop,The reception through this headset is excellent.,1,Verify Product Defect History
899832,2014-11-03,79,1269.0,1665.0,ProdGlitch,10.0,,,,,,,Desktop,Bad Purchase.,0,Verify Product Defect History
13614,2023-12-22,208,1563.0,1998.0,ProdFailure,7.0,0.0,0.0,,2.0,16.0,30.92340746,Other,"However, the ear pads come off easily and after only one week I lost one.",0,Verify Product Defect History
250157,2013-12-23,60,535.0,647.0,ProdFailure,0.1,0.0,2.0,105.4,3.0,18.0,,Other,"I have this phone and it is a thorn in my side, I really abhor it.",0,Verify Product Defect History
616950,2022-10-30,187,699.0,1045.0,ProdFailure,10.0,0.0,0.0,211.2433112,2.0,13.0,33.54985877,Software,An Awesome New Look For Fall 2000!.,1,Verify Product Defect History
293428,2013-03-04,24,,171.0,ProdGlitch,,0.0,0.0,14.56666667,3.0,4.0,,Other,It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no stati,1,Verify Product Defect History
302345,2015-08-04,90,561.0,755.0,ProdGlitch,6.0,0.0,0.0,127.7869696,0.0,15.0,35.73405682,Other,"I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.",0,Verify Product Defect History
522352,2017-05-05,113,566.0,715.0,ProdFailure,11.0,2.0,1.0,52.8,12.0,20.0,,Software,Jawbone Era is awesome too!,1,Verify Product Defect History
776492,2021-07-29,168,162.0,277.0,ProdGlitch,1.0,10.0,0.0,190.5770968,0.0,9.0,27.14688565,Other,I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.,1,Verify Product Defect History
776192,2011-02-26,285,,417.0,ProdFailure,12.0,1.0,,92.8669886,,13.0,21.901856,Other,I had absolutely no problem with this headset linking to my 8530 Blackberry Curve!,1,Verify Product Defect History
942264,2019-10-02,146,1240.0,1680.0,ProdFailure,4.0,0.0,0.0,146.8666667,2.0,29.0,,Laptop,Excellent Phone.,1,Verify Product Defect History
34602,2010-04-06,259,567.0,914.0,ProdFailure,2.0,0.0,1.0,90.16369704,0.0,23.0,34.09893173,Software,Not as good as I had hoped.,0,Verify Product Defect History
850815,2016-03-19,100,,564.0,ProdGlitch,9.0,2.0,0.0,309.2644975,2.0,12.0,34.48718804,Other,So there is no way for me to plug it in here in the US unless I go by a converter.,0,Verify Product Defect History
692195,2015-01-18,82,109.0,372.0,ProdFailure,3.0,0.0,0.0,268.2546017,0.0,12.0,22.23295281,Other,"I've had no trouble accessing the Internet, downloading ringtones or performing any of the functions.",1,Verify Product Defect History
34341,2023-04-11,196,551.0,862.0,ProdFailure,18.0,0.0,0.0,223.6033292,1.0,22.0,33.7552728,Other,Due to this happening on every call I was forced to stop using this headset.,0,Verify Product Defect History
705786,2009-01-13,233,1037.0,1326.0,ProdFailure,1.0,0.0,,120.3479666,0.0,19.0,203.3121487,FARMING,"Clear Skype Calls, Long Battery Life, Long Range.",1,Verify Product Defect History
61187,2017-04-28,113,461.0,529.0,ProdGlitch,19.0,0.0,0.0,229.4415778,1.0,17.0,36.33481436,Desktop,I especially love the long battery life.,1,Verify Product Defect History
848243,2012-11-05,523,,845.0,ProdGlitch,,1.0,0.0,350.9209963,0.0,7.0,24.35530425,Other,AFter the first charge kept going dead after 12 minutes.,0,Verify Product Defect History
62211,2013-03-01,24,500.0,733.0,ProdGlitch,5.0,1.0,0.0,,1.0,0.0,,Laptop,"I didn't want the clip going over the top of my ear, causing discomfort.",0,Verify Product Defect History
601256,2014-08-22,75,458.0,577.0,ProdFailure,7.0,,0.0,65.57119786,,16.0,33.86574535,,"Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.",1,Verify Product Defect History
511402,2010-12-08,277,351.0,714.0,ProdFailure,13.0,0.0,0.0,84.8749672,5.0,16.0,35.65073032,Desktop,Great choice!,1,Verify Product Defect History
901396,2015-11-12,94,865.0,950.0,ProdFailure,0.0,4.0,0.0,,0.0,3.0,29.81532359,Other,I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.,1,Verify Product Defect History
324828,2012-12-14,633,2020.0,2810.0,ProdFailure,2.0,0.0,0.0,99.43333333,2.0,21.0,,Laptop,"I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight",1,Verify Product Defect History
406883,2022-05-07,179,1103.0,1307.0,ProdFailure,2.0,0.0,1.0,288.6555842,1.0,47.0,41.9463752,Other,Big Disappointment with calendar sync.,0,Verify Product Defect History
482950,2011-04-11,290,790.0,,ProdGlitch,8.0,0.0,1.0,189.7,1.0,33.0,,Laptop,You'll love how thin it is.,1,Verify Product Defect History
363044,2011-02-13,284,461.0,669.0,ProdFailure,18.0,0.0,0.0,180.6683082,2.0,21.0,33.76903515,Software,Voice recognition is tremendous!,1,Verify Product Defect History
427311,2024-02-18,210,904.0,977.0,ProdFailure,1.0,0.0,0.0,123.9728061,0.0,20.0,33.56414529,Laptop,Excellent product for the price.,1,Verify Product Defect History
591661,2014-04-09,67,551.0,564.0,ProdGlitch,4.0,0.0,0.0,84.41703046,0.0,17.0,23.64285383,Other,Great Phone.,1,Verify Product Defect History
364813,2009-10-16,250,985.0,1300.0,ProdFailure,5.0,0.0,1.0,201.8333333,4.0,43.0,,Other,"The charger arrived within the promised timeframe, but it did not work.",0,Verify Product Defect History
756684,2023-04-14,196,536.0,800.0,ProdFailure,6.0,,,99.08554237,0.0,8.0,37.51829781,Other,"Voice Quality, Signal Strength, Dropped Calls.",0,Verify Product Defect History
871320,2010-04-29,261,1504.0,2032.0,ProdGlitch,10.0,0.0,0.0,248.4819453,1.0,33.0,43.11219067,Other,I bought two of them and neither will charge.,0,Verify Product Defect History
845827,2015-05-12,86,1724.0,2514.0,ProdFailure,,0.0,0.0,120.5726331,0.0,22.0,40.92591059,FARMING,Too bad you have to pay up to $$$ a month for the service!,0,Verify Product Defect History
426999,2021-01-15,160,630.0,909.0,ProdGlitch,,0.0,0.0,295.1152504,0.0,20.0,29.01487651,Other,This particular model would not work with my Motorola Q smartphone.,0,Verify Product Defect History
396448,2019-09-02,144,465.0,685.0,ProdFailure,7.0,0.0,0.0,118.7464861,3.0,49.0,29.57126338,Other,Works great.,1,Verify Product Defect History
106605,2017-03-24,111,753.0,899.0,ProdFailure,9.0,0.0,0.0,163.7035554,1.0,12.0,39.27188478,Laptop,"I'll be drivng along, and my headset starts ringing for no reason.",0,Verify Product Defect History
657776,2017-03-16,111,809.0,951.0,ProdFailure,3.0,0.0,0.0,90.88129226,2.0,31.0,38.12081058,Other,"It is light, easy to use, and has very clear reception and transmission.",1,Verify Product Defect History
621095,2018-04-02,125,413.0,600.0,ProdFailure,2.0,0.0,0.0,77.23333333,0.0,12.0,,Other,"If you like a loud buzzing to override all your conversations, then this phone is for you!",0,Verify Product Defect History
518778,2009-01-22,234,485.0,689.0,ProdFailure,6.0,0.0,0.0,172.8107266,1.0,27.0,34.4567622,Software,The best phone in market :).,1,Verify Product Defect History
445375,2010-09-08,271,638.0,1010.0,ProdFailure,8.0,1.0,1.0,128.8,0.0,22.0,,Other,you could only take 2 videos at a time and the quality was very poor.,0,Verify Product Defect History
250768,2012-11-03,522,413.0,674.0,ProdFailure,5.0,1.0,,181.5023543,1.0,15.0,30.62618827,Software,Great product.,1,Verify Product Defect History
142721,2012-03-13,386,1455.0,2099.0,ProdGlitch,4.0,0.0,0.0,149.8811289,0.0,31.0,35.58278883,Laptop,So I basically threw my money out the window for nothing.,0,Verify Product Defect History
262636,2021-02-01,161,940.0,1594.0,ProdGlitch,6.0,0.0,0.0,101.9604601,0.0,16.0,35.99497953,Laptop,I am sorry I made this purchase.,0,Verify Product Defect History
240532,2011-09-09,322,1088.0,1516.0,ProdFailure,11.0,0.0,0.0,227.4154384,0.0,40.0,40.18309857,Other,Good audio quality.,1,Verify Product Defect History
946515,2022-12-06,189,834.0,1041.0,ProdGlitch,4.0,0.0,0.0,109.9887849,1.0,24.0,38.86401954,Laptop,I even fully charged it before I went to bed and turned off blue tooth and wi-fi and noticed that it only had 20 %,0,Verify Product Defect History
48188,2016-10-03,105,271.0,869.0,ProdGlitch,22.0,0.0,0.0,230.7211544,0.0,10.0,25.75301023,Laptop,The pleather case doesn't fit.,0,Verify Product Defect History
372600,2017-02-07,110,1020.0,1200.0,ProdFailure,3.0,0.0,0.0,125.8,1.0,26.0,,,"good item, low price.",1,Verify Product Defect History
815748,2023-06-09,200,697.0,1800.0,,11.0,0.0,0.0,366.3,1.0,17.0,,Other,I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable wa,1,Verify Product Defect History
207541,2013-09-22,53,835.0,968.0,ProdFailure,0.0,,,,,,28.42396191,Laptop,Made very sturdy.,1,Verify Product Defect History
299286,2013-08-18,50,466.0,852.0,ProdGlitch,2.0,1.0,2.0,148.3406455,0.0,14.0,46.489874,Other,VERY DISAPPOINTED.,0,Verify Product Defect History
617512,2017-03-11,111,174.0,684.0,ProdFailure,20.0,0.0,2.0,403.9654009,1.0,12.0,21.75864261,Laptop,"First off the reception sucks, I have never had more than 2 bars, ever.",0,Verify Product Defect History
310484,2018-04-29,126,1256.0,1986.0,ProdGlitch,0.0,0.0,1.0,344.7479335,0.0,16.0,39.48382007,Software,"VERY cheap plastic, creaks like an old wooden floor.",0,Verify Product Defect History
91672,2009-09-14,250,,606.0,ProdFailure,,0.0,0.0,311.9358895,0.0,19.0,39.4217139,Other,This is a great product..... sure beats using your fingers!.,1,Verify Product Defect History
624464,2020-10-13,157,877.0,1030.0,ProdGlitch,21.0,0.0,0.0,147.450177,4.0,23.0,29.18174264,Other,Setup went very smoothly.,1,Verify Product Defect History
439496,2020-04-19,151,726.0,1063.0,ProdFailure,5.0,0.0,0.0,80.77214991,2.0,13.0,34.47559678,Other,"I would definitely recommend the Jabra BT250v for those who are looking for comfort, clarity and a great price!",1,Verify Product Defect History
787174,2021-02-15,161,547.0,716.0,ProdFailure,1.0,0.0,0.0,186.2158287,0.0,25.0,29.67050636,Software,"The internet access was fine, it the rare instance that it worked.",0,Verify Product Defect History
770483,2013-01-09,723,,850.0,ProdFailure,1.0,0.0,0.0,117.1666667,9.0,23.0,,Other,"The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing in",0,Verify Product Defect History
253804,2021-08-01,168,818.0,1003.0,ProdFailure,6.0,0.0,1.0,335.3003273,,41.0,36.21162681,Laptop,I was very impressed with the price of the cases.,1,Verify Product Defect History
198451,2012-09-10,500,2350.0,2950.0,ProdGlitch,6.0,0.0,1.0,110.5666667,8.0,23.0,,Desktop,Not worth it.,0,Verify Product Defect History
223430,2023-08-23,201,1711.0,2012.0,ProdFailure,11.0,0.0,0.0,250.9230696,0.0,38.0,25.96553266,Laptop,"jabra ear gels ""R"" the best!.",1,Verify Product Defect History
450094,2008-07-04,223,1017.0,1457.0,ProdGlitch,,,,,,,38.7199658,,Incredible!.,1,Verify Product Defect History
823966,2019-10-03,146,48.0,880.0,ProdGlitch,14.0,0.0,1.0,266.8333333,0.0,23.0,,Other,DO NOT PURCHASE THIS PHONE.,0,Verify Product Defect History
129720,2014-01-28,62,707.0,715.0,ProdGlitch,3.0,2.0,0.0,162.9451569,0.0,23.0,40.31539659,FARMING,I'm still infatuated with this phone.,1,Verify Product Defect History
370101,2009-05-22,241,309.0,580.0,ProdFailure,11.0,0.0,4.0,36.5,0.0,12.0,,Desktop,The holster that arrived did not match the photo in the ad.,0,Verify Product Defect History
773547,2021-10-15,170,975.0,1417.0,ProdFailure,2.0,,,128.4175979,3.0,15.0,31.16602944,Software,It has kept up very well.,1,Verify Product Defect History
686309,2014-11-26,80,478.0,630.0,ProdFailure,5.0,0.0,0.0,53.66666667,2.0,18.0,,Other,Thanks again to Amazon for having the things I need for a good price!,1,Verify Product Defect History
933818,2023-08-14,201,540.0,889.0,,,,,,,,,,So just beware.,0,Verify Product Defect History
524765,2016-04-13,100,1240.0,1920.0,ProdGlitch,0.0,0.0,1.0,346.9666667,0.0,16.0,,Software,Great Pocket PC / phone combination.,1,Verify Product Defect History
478207,2011-06-26,306,2313.0,2841.0,ProdFailure,7.0,0.0,1.0,202.5286035,0.0,29.0,15.82390006,Laptop,Unreliable - I'm giving up.,0,Verify Product Defect History
621691,2010-11-08,276,1501.0,1919.0,ProdGlitch,3.0,0.0,0.0,178.0384911,1.0,16.0,41.80742805,Server,Nice headset priced right.,1,Verify Product Defect History
947773,2023-03-30,195,500.0,891.0,,7.0,2.0,1.0,86.23333333,4.0,25.0,,Laptop,"Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!",1,Verify Product Defect History
358494,2023-06-28,200,1450.0,1175.0,,5.0,0.0,0.0,96.4,3.0,34.0,,Laptop,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall,",1,Verify Product Defect History
874793,2017-12-29,121,971.0,1130.0,ProdFailure,13.0,0.0,0.0,202.6225313,2.0,15.0,37.71664611,Other,Battery is terrible.,0,Verify Product Defect History
830180,2011-01-18,282,760.0,1293.0,ProdFailure,1.0,0.0,0.0,302.8032607,0.0,23.0,36.39047361,Software,"Great product, fast shipping!.",1,Verify Product Defect History
668560,2013-05-06,40,580.0,694.0,ProdGlitch,3.5,0.0,1.0,168.6666667,0.0,18.0,,Other,Very satisifed with that.,1,Verify Product Defect History
818200,2011-05-12,300,122.0,358.0,ProdFailure,28.5,0.0,0.0,199.8333333,0.0,15.0,,Other,I'm a bit disappointed.,0,Verify Product Defect History
978404,2008-05-14,220,1240.0,1550.0,ProdFailure,1.0,,7.0,130.3,,55.0,,FARMING,Buyer--Be Very Careful!!!!!.,0,Verify Product Defect History
359346,2021-02-12,161,1057.0,1164.0,ProdFailure,1.0,0.0,0.0,117.8736121,2.0,20.0,38.7636997,Other,I own 2 of these cases and would order another.,1,Verify Product Defect History
451811,2021-05-17,165,231.0,416.0,ProdFailure,20.0,0.0,0.0,208.0769432,2.0,15.0,34.43057515,Laptop,"When it opens, the battery connection is broken and the device is turned off.",0,Verify Product Defect History
620498,2019-06-12,140,420.0,600.0,ProdFailure,27.0,1.0,0.0,281.0666667,1.0,17.0,,Desktop,Don't buy this product.,0,Verify Product Defect History
214543,2016-03-30,100,280.0,732.0,ProdGlitch,2.0,0.0,0.0,28.96666667,4.0,12.0,,Other,He was very impressed when going from the original battery to the extended battery.,1,Verify Product Defect History
265107,2015-05-14,86,411.0,555.0,ProdFailure,6.0,0.0,0.0,73.03333333,1.0,11.0,,Other,The nokia CA-42 USB cable did not work with my phone.,0,Verify Product Defect History
73402,2024-03-05,211,,264.0,ProdFailure,6.0,1.0,0.0,112.5782431,0.0,19.0,19.84290249,Laptop,"I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.",1,Verify Product Defect History
365547,2017-08-02,117,642.0,760.0,,12.0,0.0,0.0,245.2951629,0.0,26.0,28.43996584,Other,This battery is an excellent bargain!,1,Verify Product Defect History
962282,2018-11-18,133,819.0,1087.0,ProdFailure,5.0,0.0,0.0,81.10679915,1.0,13.0,33.86964175,Other,This phone tries very hard to do everything but fails at it's very ability to be a phone.,0,Verify Product Defect History
17142,2015-03-05,83,353.0,519.0,ProdFailure,10.0,0.0,0.0,242.818967,1.0,31.0,37.96660602,Other,"Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.",0,Verify Product Defect History
27177,2017-07-26,117,637.0,822.0,ProdFailure,13.0,0.0,0.0,233.2488794,3.0,37.0,40.07527584,Software,Pretty piece of junk.,0,Verify Product Defect History
98210,2016-06-21,101,1263.0,1803.0,ProdFailure,8.0,0.0,0.0,199.3505297,1.0,20.0,32.03362879,Other,Dont waste your money...,0,Verify Product Defect History
39700,2024-01-19,209,692.0,1054.0,ProdFailure,,2.0,0.0,242.1642572,1.0,13.0,40.16365053,Other,So far it has worked like a charm.,1,Verify Product Defect History
539896,2023-03-03,193,987.0,1211.0,ProdGlitch,0.0,0.0,1.0,313.9245154,0.0,20.0,43.08554305,Desktop,I am glad I purchased it.,1,Verify Product Defect History
876430,2019-02-05,136,667.0,801.0,ProdFailure,5.0,0.0,0.0,238.62182,3.0,26.0,31.55270697,Other,This phone is pretty sturdy and I've never had any large problems with it.,1,Verify Product Defect History
334832,2014-05-14,69,572.0,637.0,ProdFailure,10.0,2.0,0.0,138.234778,0.0,22.0,38.37246088,Other,"good item, low price.",1,Verify Product Defect History
713145,2015-12-01,95,350.0,527.0,ProdFailure,12.0,0.0,0.0,241.5817794,0.0,31.0,38.20866784,Other,"Fits comfortably, came with three sizes of earbud tips.",1,Verify Product Defect History
969542,2023-11-14,206,699.0,1018.0,ProdGlitch,3.0,0.0,0.0,218.390939,0.0,13.0,30.2712393,Other,"Five star Plus, plus.",1,Verify Product Defect History
865521,2008-09-30,227,1280.0,1641.0,ProdFailure,7.0,0.0,0.0,175.8848079,0.0,37.0,21.2323579,Laptop,I gave it 5 stars because of the sound quality.,1,Verify Product Defect History
264535,2008-08-10,224,717.0,1016.0,ProdFailure,,2.0,1.0,239.903304,2.0,14.0,42.81636756,Other,"Simple, lightweight and great fit.",1,Verify Product Defect History
389634,2011-03-01,285,434.0,732.0,ProdFailure,13.0,0.0,0.0,102.5670171,6.0,16.0,35.67150508,Desktop,This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous p,1,Verify Product Defect History
134198,2010-07-20,267,734.0,1087.0,ProdFailure,11.0,0.0,0.0,290.0805914,1.0,32.0,39.0422045,Laptop,This pair of headphones is the worst that I have ever had sound-wise.,0,Verify Product Defect History
846572,2022-06-17,180,,970.0,,,0.0,0.0,182.5978157,1.0,9.0,30.67551037,Other,I love this bluetooth!,1,Verify Product Defect History
135440,2020-12-23,160,,517.0,ProdFailure,,,,340.6849684,,17.0,30.61151879,Other,I would highly recommend this product.,1,Verify Product Defect History
677195,2012-01-06,360,2036.0,2709.0,ProdFailure,3.0,0.0,0.0,234.0239751,0.0,32.0,29.69634581,Laptop,No buyers remorse on this one!.,0,Verify Product Defect History
975296,2009-06-10,242,632.0,893.0,ProdFailure,15.0,0.0,0.0,84.66879155,0.0,16.0,35.60488671,Other,"horrible, had to switch 3 times.",0,Verify Product Defect History
969473,2022-05-23,180,230.0,460.0,ProdFailure,0.2,,,312.5333333,,25.0,,Other,"The cable looks so thin and flimsy, it is scary.",0,Verify Product Defect History
869516,2010-12-16,278,1814.0,2291.0,ProdFailure,0.0,0.0,0.0,297.9981443,0.0,32.0,43.52042818,Laptop,I wear it everyday and it holds up very well.,1,Verify Product Defect History
302445,2018-06-21,128,,,,,,,,,,25.13244854,,Awkward to use and unreliable.,0,Verify Product Defect History
647644,2021-12-03,172,538.0,1023.0,ProdGlitch,1.0,0.0,3.0,57.16674512,1.0,9.0,39.99115424,Other,The headsets are easy to use and everyone loves them.,1,Verify Product Defect History
86182,2021-09-26,170,364.0,543.0,ProdFailure,1.0,1.0,0.0,77.7,1.0,18.0,,Other,So Far So Good!.,1,Verify Product Defect History
62520,2012-04-21,400,1453.0,2086.0,ProdGlitch,3.0,0.0,0.0,153.8265438,0.0,31.0,36.09992698,Laptop,Worst ever.,0,Verify Product Defect History
926835,2008-05-09,220,718.0,990.0,ProdFailure,18.0,0.0,0.0,201.8666667,1.0,13.0,,Other,The BT headset was such a disapoinment.,0,Verify Product Defect History
