MACHINE_ID,REPAIR_DATE,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,ACTION
7694236,2012-11-05,-1.261477,-3.558816,-4.0743471,-4.1274279,-3.6702849,-2.9299253,-1.6058585,-0.978395,-0.73812186,-0.12471419,Run at 75% Capacity
4847157,2013-04-22,-2.352149,-4.2459887,-4.3849939,-4.0300495,-3.1199331,-2.050693,-1.5125923,-1.1727121,-0.37871047,-0.3482952,Run at 75% Capacity
5810198,2017-09-10,-0.81995476,-1.5997965,-2.0745103,-2.5595514,-2.715027,-2.5878509,-2.3936136,-2.1967482,-1.7307126,-1.315172,Check for Corrosion
5392668,2011-07-05,0.12468678,-2.4520369,-4.1709024,-4.4340661,-4.254943,-3.48076,-2.0935285,-1.289905,-1.221406,-0.33557936,Run at 50% Capacity
384555,2009-04-22,0.41500775,-1.0091784,-2.2759457,-3.1225867,-3.2718462,-2.8075356,-2.3931945,-1.8801424,-1.2335701,-0.92816401,Review Capacity
8019904,2018-01-11,0.77837762,-0.076682493,-0.9315217,-2.0243109,-2.6098095,-2.7039696,-2.5543585,-2.0784009,-1.3691438,-0.90461038,Check for Misalignment
7644484,2008-09-23,0.67939822,-1.6369953,-3.8935294,-4.7045636,-4.1843237,-3.0273867,-2.0169664,-1.7762535,-1.2497555,-0.40125449,Turn Off Machine
9843604,2011-10-25,0.78537747,-2.223417,-3.926304,-5.3247055,-4.3515496,-2.8685139,-1.5190638,-1.1267435,-0.69526269,0.070731326,Run at 50% Capacity
8499330,2019-01-21,-0.087723853,-0.56196993,-0.82344766,-1.3642902,-1.5209398,-1.7831428,-2.0663128,-2.0320189,-1.9341219,-1.7881349,Check for Misalignment
6767908,2018-02-02,-0.3519844,-1.0346467,-1.4529527,-2.2310245,-2.3984118,-2.3990919,-2.3442125,-1.8482748,-1.2319482,-0.71362185,Check for Misalignment
1961769,2019-10-30,-1.1521336,-1.4409717,-1.7306504,-2.2535064,-2.4705237,-2.7461333,-3.108733,-3.1929614,-2.9558579,-2.4217105,Test Power Source
2721682,2019-09-19,-1.3810736,-1.8559608,-1.6556042,-1.9326359,-1.9704072,-1.9218029,-1.9369702,-1.7173834,-1.3810736,-1.0152341,Test Electrical
3796266,2021-05-07,0.71372128,0.6697777,0.18440911,-0.45160808,-0.81826358,-1.2427417,-1.4000892,-1.3306434,-1.0186475,-0.7417702,Test HVAC
3207052,2020-07-13,0.12830229,-1.1319858,-2.0199541,-2.6060252,-2.7028484,-2.6596498,-2.6089832,-2.4889192,-2.0512386,-1.45415,Test HVAC
430870,2014-11-21,-1.1658061,-4.2258213,-4.6156939,-4.5880008,-3.5249391,-2.1526843,-1.6120411,-1.3018071,-0.36472851,-0.11688014,Check Bearings
6756629,2021-10-20,-0.049929517,-0.47754871,-0.98285901,-1.4679956,-1.6417628,-2.0374039,-2.1965741,-2.2675002,-2.0066754,-1.5337673,Test HVAC
2054213,2020-06-09,-0.17740729,-1.4489564,-2.0913309,-2.6943686,-2.823736,-2.9621974,-2.8455504,-2.5445895,-2.1347444,-1.5511352,Test HVAC
9642122,2020-10-11,1.0529347,1.0387273,0.77535564,-0.30764425,-0.89932618,-1.4182858,-1.7264321,-2.1151156,-2.3171697,-2.297823,Test HVAC
7697419,2008-11-15,0.59426445,0.4929122,-1.4095784,-2.7562986,-3.6625308,-4.1268619,-3.1034876,-2.1130339,-1.9978106,-1.0809345,Turn Off Machine
1682782,2014-06-25,-1.3030206,-0.83573384,-1.9336432,-2.0941731,-2.0284242,-1.2530717,-0.52638419,-0.089286055,-0.075570262,0.37087274,Check Bearings
8262660,2008-05-15,0.40506333,-1.4921667,-3.0436824,-4.5457704,-4.3606358,-3.4471162,-2.3130153,-1.725849,-1.5285543,-0.63867048,Turn Off Machine
1186823,2015-03-16,0.72579583,-1.2521886,-2.2512628,-3.0982373,-3.9047208,-3.3423414,-2.3481163,-1.680054,-1.4705628,-0.65446384,Check Belts
2906725,2008-09-05,-2.4032782,-4.199997,-4.3942869,-4.7008633,-3.712644,-2.1783366,-1.4933728,-0.82658602,-0.045725052,-0.0028917984,Turn Off Machine
4687768,2020-03-16,0.12370197,-0.39978377,-0.30409644,-0.9323579,-1.1020319,-1.42998,-1.7333016,-1.8895142,-1.9265456,-1.5991742,Test Power Source
8911367,2015-02-21,1.303489,-1.2135297,-3.2848818,-4.5192266,-4.0556054,-3.1220345,-1.5338536,-0.88656549,-0.60610897,0.17008391,Check Belts
9069069,2011-08-18,-1.2956495,-3.0449298,-3.4726986,-3.7214878,-3.7611755,-3.6138255,-3.0746435,-1.7796653,-1.1464193,-0.8853716,Run at 50% Capacity
2003410,2013-12-10,2.5546664,-0.5992207,-2.7059469,-3.5835599,-3.0736007,-2.1751567,-0.68982551,-0.12751291,0.20063797,1.0383675,Check Bearings
5601964,2011-06-24,0.67123526,-1.0419113,-2.4187262,-3.6918707,-4.3187563,-3.5966414,-2.353983,-1.9089096,-1.5048607,-0.45034032,Run at 50% Capacity
251901,2021-08-22,0.84090082,0.038346575,-1.0777954,-1.8043513,-2.734491,-3.296925,-3.2512761,-2.7853039,-2.2726238,-1.7284583,Test HVAC
1657326,2011-02-10,0.60496866,-1.6713633,-3.2361314,-3.9664654,-4.0678198,-3.5518967,-2.582864,-1.804755,-1.6881512,-1.0258973,Run at 50% Capacity
2887195,2016-11-02,-2.0039883,-2.3726957,-2.0882751,-2.4518843,-2.1911832,-2.116395,-2.0697608,-1.6585082,-1.1898614,-0.60663981,Check for Corrosion
1696074,2010-07-18,0.19640334,-2.1737719,-3.5226995,-4.7251208,-4.5952386,-3.8490624,-2.5372296,-1.4936422,-1.4439211,-0.5786851,Run at 25% Capacity
8268837,2012-11-06,2.3249405,-0.89631969,-2.0413052,-3.4705945,-4.0968514,-3.6814473,-2.0740962,-1.018114,-0.9310392,-0.31505312,Run at 75% Capacity
9706031,2013-05-05,-3.0533051,-3.6221729,-3.5693527,-2.4353093,-1.7764959,-1.9347768,-1.5713773,-0.89075287,0.36053861,0.50600467,Run at 75% Capacity
6791305,2020-07-05,-0.068443299,-1.5225897,-2.4254687,-3.0060467,-3.0877569,-3.1077829,-2.8588846,-2.1147744,-1.5240919,-1.095293,Test HVAC
6431720,2016-08-23,-1.1681051,-3.0141811,-3.7040929,-4.1850084,-4.1172767,-3.7384183,-2.694111,-1.5349402,-1.2648243,-0.81300898,Check for Corrosion
9460153,2014-08-22,0.62286142,-0.90780051,-2.4585672,-3.7921101,-4.2394132,-3.579284,-2.3642862,-1.730298,-1.5460477,-0.83570563,Check Bearings
9759521,2015-07-31,-2.1901399,-3.000349,-3.6629664,-4.1422004,-3.8647056,-3.1639041,-2.062778,-1.483634,-1.4012535,-0.85828591,Check Belts
9133805,2019-03-12,-0.7716297,-2.2326281,-3.1526743,-3.5812924,-3.3780395,-3.0943988,-2.5367728,-1.7486776,-1.0428829,-0.97558215,Test Electrical
8881457,2017-04-14,-0.87127164,-1.5300874,-1.8852133,-2.2719097,-2.3453215,-2.1241877,-1.8387371,-1.3099383,-0.86948636,-0.64363896,Check for Corrosion
7647149,2012-12-07,1.3367753,-1.0786026,-2.8861969,-3.812423,-3.4612675,-2.6901291,-1.5544906,-0.88826304,-0.27686383,0.6961997,Run at 75% Capacity
7923187,2014-04-09,0.99553959,-0.55794812,-2.5074434,-3.5737055,-4.53735,-4.3770138,-2.8134669,-1.937797,-1.5769493,-0.57291418,Check Bearings
7144019,2021-11-06,-0.55601614,-0.2708468,-0.28274397,-0.79077106,-1.3143598,-1.7647066,-2.0855877,-2.6881194,-2.890174,-2.892961,Test HVAC
7616164,2011-12-01,-1.141207,-2.708432,-3.5555544,-3.9150359,-3.8923731,-3.4891322,-2.8266227,-1.5559191,-0.98692431,-0.94688589,Run at 50% Capacity
9200674,2020-11-09,1.3080921,1.0058367,0.26822238,-0.67988969,-1.1693309,-1.5741063,-1.9320624,-2.1230114,-1.945612,-1.5190351,Test HVAC
1769540,2008-11-22,1.1095291,-0.55461892,-2.4502043,-3.5987186,-4.6432408,-4.5539389,-3.0394024,-2.0722525,-1.8576219,-0.75216864,Turn Off Machine
3011437,2009-06-22,0.90613092,1.1733239,1.1352625,0.52314418,0.077120449,-0.44072574,-0.72355781,-0.89677866,-1.1702284,-1.332949,Review Capacity
7072271,2013-04-19,-1.9534591,-3.8091916,-4.6416611,-4.5998295,-3.6686415,-2.0640696,-1.5497278,-1.2305202,-0.41823168,-0.069757391,Run at 75% Capacity
3675537,2016-09-14,-2.2509315,-4.3325832,-4.2862526,-4.3414102,-3.8055833,-2.6086605,-1.4385022,-1.314724,-0.67261203,-0.21457173,Check for Corrosion
5555665,2017-08-16,1.2051202,0.54560627,-0.20393781,-1.0111418,-1.6365121,-2.1550644,-2.5872682,-2.8510682,-2.9048537,-2.7209461,Check for Corrosion
2492450,2014-03-17,-1.7527427,-4.163443,-4.2087753,-4.2384319,-3.2947483,-2.1675162,-1.6320599,-1.2851113,-0.33318632,-0.25604024,Check Bearings
9829783,2021-03-31,-2.227252,-2.8952723,-2.5784362,-2.8535686,-2.6390417,-2.6538889,-2.2495467,-1.6278526,-1.1474758,-0.88281538,Test HVAC
9143327,2016-12-02,-0.67651594,-1.7726732,-2.2055258,-2.5741399,-2.5025304,-2.5824868,-2.6173746,-2.4149632,-2.2634094,-1.90907,Check for Corrosion
2021637,2015-05-11,-0.98360697,-2.8726855,-3.6756889,-4.320205,-4.2062211,-3.6607614,-2.3824732,-1.3019103,-1.1150661,-0.70128589,Check Belts
9805632,2020-11-03,1.3871909,1.7158784,1.4460595,0.73410806,-0.0047630248,-0.79554483,-1.1462911,-1.4519588,-1.8140405,-1.8883122,Test HVAC
3155270,2018-08-06,-0.41882818,-1.256109,-2.0621797,-2.5085022,-2.6395803,-2.5170164,-2.2840971,-1.9452786,-1.2640986,-0.81603514,Check for Misalignment
3076076,2020-01-28,0.38025751,-0.77528298,-1.6124029,-2.565289,-3.0551933,-3.0656419,-2.8331933,-2.4903499,-2.1016278,-1.5967383,Test Power Source
6913028,2018-10-17,2.9522929,2.1438703,0.9220087,-0.69000015,-2.2473284,-2.504261,-2.0556914,-1.4270719,-0.6626467,-0.33028205,Check for Misalignment
3446525,2010-09-06,-2.2725626,-4.4149217,-4.8958965,-4.6503017,-3.5916796,-2.3055298,-1.3779816,-1.0736975,-0.4691411,-0.066672115,Run at 25% Capacity
5880834,2013-12-20,-0.71584839,-2.627841,-3.5622516,-4.2708338,-3.9380167,-3.3423829,-2.4086261,-1.8847816,-1.6206748,-1.0393586,Check Bearings
8408770,2008-12-29,0.048731057,-1.4908026,-4.0302997,-4.636541,-4.5265875,-3.7179894,-2.4936977,-1.4512593,-0.82598416,0.24374632,Turn Off Machine
4654787,2019-01-15,-0.33360176,-0.69308795,-1.0182875,-1.5164207,-1.5967859,-1.9742762,-2.1680552,-2.1020473,-1.8975347,-1.4694099,Check for Misalignment
8013597,2011-03-28,-0.67180649,-3.579994,-4.3287908,-4.6054005,-4.0368097,-2.7704945,-1.6892941,-1.5094395,-0.86892753,-0.038243167,Run at 50% Capacity
3549808,2010-09-29,-1.5839576,-3.6086694,-4.0261302,-4.17116,-3.643043,-2.5782963,-1.7078826,-1.4752322,-0.94057871,-0.3280646,Run at 25% Capacity
3893300,2020-12-25,0.38242095,-0.056455058,-0.34003571,-0.75425119,-0.85689988,-1.0872947,-1.3344092,-1.405403,-1.3817196,-1.1882725,Test HVAC
1832761,2018-06-19,0.67219462,0.13223731,-0.24838584,-0.81616629,-1.2352091,-1.4765515,-1.7501361,-2.0372715,-2.1784583,-2.1587767,Check for Misalignment
8069235,2013-08-06,0.085773665,-2.2488066,-3.7571287,-4.4583492,-3.9410639,-2.9411541,-1.9866853,-1.6911472,-1.0875389,-0.450608,Run at 75% Capacity
2413690,2018-06-17,-0.020328748,-0.59121884,-0.86395509,-1.4630184,-1.8013349,-2.1798637,-2.428263,-2.3402855,-2.2166606,-2.0189494,Check for Misalignment
1926978,2011-07-04,1.5100106,0.66702494,-1.7007828,-3.7194347,-4.3987486,-3.5910036,-2.4642119,-1.7458163,-1.3982987,-0.62505597,Run at 50% Capacity
3902184,2012-08-24,0.24961032,-2.032698,-3.3238789,-4.0466078,-4.2086111,-3.799573,-2.7085405,-1.7956773,-1.4967518,-0.86658109,Run at 75% Capacity
6063238,2020-09-16,0.82111931,0.86076639,0.24623668,-0.40794012,-1.0026463,-1.1810581,-1.5973525,-1.7757643,-1.7955879,-1.3792935,Test HVAC
2701404,2012-09-15,2.1833154,0.72865626,-1.2951664,-2.6803797,-3.8232933,-4.016206,-2.8846764,-1.5588823,-1.4124746,-0.78102843,Run at 75% Capacity
7384177,2010-05-06,-0.79888314,-2.0653593,-3.0059567,-3.7102703,-4.0864702,-3.8074114,-3.0619617,-1.8349358,-1.3131256,-1.1435063,Run at 25% Capacity
1743873,2015-07-08,-0.53582194,-2.4455978,-4.3728218,-4.8087475,-4.178982,-3.2075447,-1.7790642,-1.4121494,-1.0591163,-0.16257504,Check Belts
4015265,2013-04-08,1.3351081,-0.017860766,-1.8968724,-2.8592058,-3.8726875,-4.0427985,-2.9966474,-2.1182979,-1.9177035,-0.97406361,Run at 75% Capacity
132807,2016-10-20,-0.30681838,-0.69531154,-0.91090516,-1.4167908,-1.5653064,-1.7064587,-2.0312056,-2.1850765,-2.1283142,-1.9000241,Check for Corrosion
7231898,2012-08-06,-0.78297844,-2.8875772,-4.009258,-4.4484068,-4.0500746,-3.5267364,-2.3326736,-1.5487255,-1.3708064,-0.69965957,Run at 75% Capacity
2153384,2016-10-01,1.2203045,-0.52248847,-2.5617076,-3.841115,-3.7157328,-3.2632401,-2.5001713,-1.822197,-1.6972562,-0.97237549,Check for Corrosion
1041673,2016-04-09,-2.1172722,-3.2880467,-3.8060766,-4.1675842,-3.6754457,-3.0687759,-1.8946874,-1.2832199,-1.2700146,-0.68995117,Check Belts
2293925,2010-06-14,-0.43410796,-3.0166079,-3.9591819,-4.6995561,-4.6119042,-3.6240435,-2.0233778,-1.6976125,-1.3069741,-0.26263983,Run at 25% Capacity
163136,2018-06-02,-0.4035602,-1.3413062,-1.7742818,-2.1067611,-2.1887108,-2.0835094,-1.8956421,-1.7957413,-1.5540003,-0.99041659,Check for Misalignment
3069380,2009-01-29,0.12126624,-0.66996002,-1.4943889,-2.2245762,-2.38636,-2.4076406,-2.3349439,-2.317415,-2.1357824,-1.7292405,Review Capacity
9371731,2017-04-10,-0.59565669,-1.2408056,-1.6305458,-2.1682389,-2.3913885,-2.2989771,-1.9040243,-1.3505252,-0.84375978,-0.73043036,Check for Corrosion
2378977,2012-11-08,-0.89360986,-2.6915759,-3.3508485,-3.9930861,-4.1044527,-3.4946578,-2.3385785,-1.5786148,-1.1831859,-0.74122567,Run at 75% Capacity
9947556,2017-07-30,-1.4249054,-2.2137255,-2.4378363,-2.9245334,-3.1001924,-3.0104139,-2.8656103,-2.5398816,-2.1293489,-1.6022541,Check for Corrosion
7944859,2017-09-04,-0.5087845,-1.5037232,-1.9992797,-2.6733972,-2.8498785,-2.9016291,-2.7861303,-2.5950509,-2.1965724,-1.6592466,Check for Corrosion
6572930,2011-07-27,-0.090253668,-2.3261923,-4.1945019,-4.753663,-3.8885589,-2.5759926,-1.6513484,-1.5151894,-0.93626606,-0.29153709,Run at 50% Capacity
4865158,2017-11-11,-0.13166758,-0.93706866,-1.7000728,-2.2475022,-2.4832114,-2.6410567,-2.6654124,-2.5473056,-2.3944173,-2.1168636,Check for Misalignment
4312290,2012-02-29,0.95517441,1.4644645,1.3540401,-0.66154496,-2.0405471,-3.1868521,-3.3359951,-2.4076089,-1.6470616,-1.6137647,Run at 50% Capacity
5127685,2020-09-02,0.40531081,0.14835867,-0.42178575,-0.85284681,-1.0750217,-1.3619009,-1.4881875,-1.4778926,-1.2111792,-0.90633796,Test HVAC
5676858,2019-03-25,1.3405709,0.092082838,-1.2960875,-2.4558312,-2.8873696,-2.9844984,-2.7325011,-2.3854024,-1.9911387,-1.3728708,Test Electrical
4343224,2016-07-20,-0.74514153,-2.0784308,-2.9206972,-3.7642261,-3.9679542,-3.5400664,-2.987315,-1.8799504,-1.2175083,-1.0110335,Check for Corrosion
9878825,2019-11-21,-0.010212227,-0.80549948,-1.4233681,-1.8446079,-1.7860102,-1.5101388,-1.1579891,-0.78712694,-0.66102941,-0.54343907,Test Power Source
822429,2013-03-17,-0.16783114,-2.3295785,-3.6165738,-4.2837665,-4.1163455,-3.5641839,-2.5176535,-1.8109922,-1.4487575,-0.91638479,Run at 75% Capacity
2966683,2020-03-03,-0.39667308,-1.4302077,-2.1250931,-2.9497375,-3.1892128,-3.065968,-2.7431618,-2.3110558,-1.8125832,-1.2822445,Test Power Source
9097138,2011-09-03,1.5041284,0.86525753,-1.5175664,-2.8477283,-3.9326384,-4.2699725,-3.5848807,-2.1928162,-1.7066723,-1.3408322,Run at 50% Capacity
2812603,2010-06-24,0.85086902,-0.8315506,-2.2319719,-3.062244,-4.0737762,-3.8674987,-2.8281375,-2.075578,-1.7505929,-1.0099246,Run at 25% Capacity
860761,2017-12-09,0.13130611,-0.78865461,-1.7403409,-2.5997749,-3.0221581,-3.5725009,-3.8907008,-3.9063668,-3.6029196,-2.9320646,Check for Misalignment
2288087,2009-11-21,-0.8392668,-1.9591578,-3.0005959,-3.8018722,-4.257733,-3.7575677,-2.9192461,-1.8021437,-1.3661687,-0.87754114,Run at 25% Capacity
7740031,2009-04-04,0.98825939,-0.28831798,-1.4475028,-2.2850104,-2.9515823,-2.9733266,-2.7122075,-2.3258806,-1.813706,-1.2182059,Review Capacity
257527,2017-01-15,-0.0058431345,-0.70420858,-1.3152371,-2.1169908,-2.3465087,-2.5150837,-2.5903407,-2.5735646,-2.3405748,-2.0938545,Check for Corrosion
1182434,2015-10-27,-0.88283025,-3.0007088,-4.1984803,-4.2526384,-3.3263255,-2.4394421,-1.9201598,-1.6771035,-0.95997856,-0.48838127,Check Belts
5362668,2009-03-13,0.39143882,-0.19805968,1.5353876,1.3334961,0.87618789,-0.15281274,-0.92836858,-1.3971143,-2.0504721,-1.8175117,Review Capacity
7589996,2018-05-07,0.29601288,-0.76666865,-1.5330573,-2.353494,-2.833462,-2.9503216,-2.7856706,-2.4287191,-2.1437212,-1.8291351,Check for Misalignment
4397119,2015-03-06,-0.091089494,-1.3882266,-4.0752647,-5.2561644,-4.6870288,-4.0136961,-2.8898888,-1.6276211,-0.82499208,0.19130322,Check Belts
9592250,2019-06-06,0.42274287,-0.87935031,-1.7668938,-2.78091,-3.3255201,-3.5997224,-3.4536221,-3.0809064,-2.740681,-2.213718,Test Electrical
7236576,2010-07-15,0.30623033,-3.2874998,-4.4309468,-4.7097928,-3.9564142,-2.6172114,-1.9062326,-1.5635757,-0.53896825,-0.09587551,Run at 25% Capacity
4746432,2020-08-20,1.1456958,0.70285239,0.18008104,-0.51318552,-0.88046184,-1.0035141,-1.3350108,-1.6717601,-1.6982987,-1.6131832,Test HVAC
5401607,2012-03-25,-0.40732163,-2.3747958,-3.8740201,-4.7411821,-4.112046,-2.890155,-1.7995057,-1.6605747,-1.2569662,-0.46620305,Run at 50% Capacity
3440370,2018-12-16,1.4950011,1.1818211,1.5514619,1.5192779,1.2591062,1.3209258,1.4147675,1.2294296,1.0665039,1.0979222,Check for Misalignment
5371281,2010-12-16,-0.77606926,-2.2524566,-2.8241051,-3.8308363,-4.3203588,-3.7101748,-2.3312591,-1.6276698,-1.4188433,-0.80033577,Run at 25% Capacity
8375835,2018-01-05,-1.1907669,-1.8389024,-2.3080606,-2.7716238,-2.6869506,-2.5731197,-1.8827808,-1.4264471,-1.0202638,-0.69253106,Check for Misalignment
9507324,2011-04-04,0.89985539,-0.75151059,-2.9768499,-3.7034783,-3.9201492,-3.3131099,-2.3342996,-1.5760869,-1.4925743,-0.79407278,Run at 50% Capacity
5981260,2020-04-24,1.1422907,0.20931287,-0.74345598,-1.4707556,-1.8303223,-2.1589712,-2.4347468,-2.5266041,-2.4502018,-2.107202,Test HVAC
4776673,2008-04-03,-0.56708802,-2.5934502,-3.8742297,-4.5840949,-4.1874487,-3.1514617,-1.7429402,-1.4906585,-1.1835803,-0.39422869,Turn Off Machine
9491095,2011-01-05,-1.2591685,-2.1819188,-2.5594834,-2.948688,-3.311367,-3.5046343,-3.1553557,-2.1574218,-1.2618285,-1.2025147,Run at 50% Capacity
5326476,2015-04-16,-0.50607226,-2.3464712,-3.6821185,-4.5438573,-4.0751892,-3.1495389,-2.0186793,-1.6741849,-1.2616236,-0.46448321,Check Belts
9464808,2009-06-21,0.34453901,-0.3995739,-1.0489532,-1.6663062,-2.2806493,-2.6855015,-2.7980959,-2.757127,-2.5992091,-2.2651671,Review Capacity
9082696,2018-12-21,0.92042259,0.039517068,-0.74593845,-1.4990576,-2.100393,-2.6788427,-2.9554067,-2.8997451,-2.778982,-2.4476213,Check for Misalignment
2255994,2009-03-26,-0.67741481,-1.2072645,-1.4217028,-2.0590807,-2.3637444,-2.5823236,-2.5655004,-2.200834,-1.8015925,-1.3436138,Review Capacity
4580992,2018-07-31,-1.1825881,-2.2316387,-2.6326052,-2.947437,-2.9396687,-2.9185809,-2.8373521,-2.6518842,-2.2278104,-1.5562029,Check for Misalignment
3114458,2019-09-04,-0.13540357,-1.129976,-1.6427538,-2.3254008,-2.6685515,-2.8999558,-2.9220237,-2.56246,-2.1378096,-1.6717551,Test Electrical
1781235,2009-11-18,1.1407662,-0.42116396,-1.9899002,-3.5830735,-4.2785806,-3.3506027,-2.038589,-1.5570627,-1.4317705,-0.68436416,Run at 25% Capacity
4999691,2009-09-24,0.073556519,-2.8797288,-4.1354464,-4.503378,-3.9498658,-2.834517,-1.8920225,-1.5921966,-0.8161178,-0.20605957,Run at 25% Capacity
7693649,2009-09-06,-1.2024103,-3.1626514,-4.2239254,-4.6610379,-3.7568338,-2.3804182,-1.6761096,-1.4370514,-0.52990008,-0.35372224,Run at 25% Capacity
8443021,2010-03-10,-0.43775615,-2.1769125,-3.1310042,-3.605257,-3.2998856,-2.8482651,-2.1121768,-1.8025877,-1.5261244,-1.0396783,Run at 25% Capacity
3759261,2014-01-16,-1.579653,-4.103155,-3.9897839,-4.3089422,-3.9280043,-3.2995212,-1.7548185,-1.1544665,-0.98390182,-0.30423116,Check Bearings
2785746,2016-01-06,-1.5551764,-2.1341404,-2.7057697,-3.2235511,-3.4317657,-3.2650281,-2.6852631,-2.0153465,-1.7804453,-1.5095036,Check Belts
5332055,2014-08-07,-1.3645811,-3.0520106,-3.7526049,-4.6366593,-4.2114926,-3.0513068,-2.0531744,-1.6340691,-0.98904021,-0.33590813,Check Bearings
3650520,2018-09-09,0.14626735,0.039611411,0.034571825,0.24337805,0.81718213,1.3937548,1.767361,1.718272,1.4367262,0.84660901,Check for Misalignment
7886326,2018-06-29,0.26849039,-0.26517346,0.49115664,0.53192465,0.10487625,0.18218976,0.37347919,0.2210023,0.1103388,0.17734939,Check for Misalignment
6172376,2011-07-20,-1.0597449,-3.5100382,-4.4556212,-4.1996318,-3.2280407,-2.3765531,-1.8270403,-1.4901256,-0.71743675,-0.46914679,Run at 50% Capacity
6866405,2020-05-16,0.83767179,-0.15790064,-0.9111361,-1.782453,-1.9039048,-2.0914347,-2.3872239,-2.4372855,-2.3111689,-1.9999991,Test HVAC
1965070,2019-01-26,-0.61580575,-1.1208652,-1.255549,-1.7425415,-1.9294784,-2.0886254,-2.0725095,-1.8274786,-1.5675048,-1.2244554,Check for Misalignment
6804529,2013-02-25,-0.71733613,-2.4845522,-3.9681219,-4.7719986,-4.5805095,-3.7441427,-2.5117871,-1.2653762,-0.93796569,-0.32514474,Run at 75% Capacity
1125914,2012-10-04,0.026992085,-1.6649952,-3.1347699,-3.6717876,-3.1878701,-2.4235883,-1.8885939,-1.7076301,-1.1490349,-0.72546242,Run at 75% Capacity
1918603,2011-09-16,-1.0941242,-3.6026158,-4.6392275,-4.4820421,-3.72748,-2.8534205,-1.6832491,-1.566921,-1.0132369,-0.066333262,Run at 50% Capacity
7689462,2020-09-08,0.091376738,0.30613564,-0.054762227,-0.61954641,-1.0163286,-1.170417,-1.4039826,-1.5078578,-1.4496107,-1.1393885,Test HVAC
9383548,2016-03-18,0.14690301,-2.3315659,-3.7601036,-4.2854108,-4.1049682,-3.4646187,-2.2323066,-1.5854747,-1.3322239,-0.56998322,Check Belts
1882051,2015-04-17,0.88315892,-0.75931008,-2.6285653,-4.117845,-4.3382548,-3.5282355,-2.5123338,-1.8558437,-1.6379261,-0.9427832,Check Belts
6514901,2019-09-01,0.78122338,-0.2113889,-1.0971632,-1.8973487,-2.5021648,-2.8452348,-2.8046267,-2.5081555,-2.2199833,-1.8287843,Test Electrical
2676100,2013-12-30,-1.0627842,-2.5844298,-3.3572039,-4.2272026,-4.0088297,-3.4456033,-2.2535646,-1.5288863,-1.3973132,-0.72133367,Check Bearings
7655070,2008-06-04,0.32219993,-2.6345683,-3.9478,-4.5238994,-4.148792,-2.8914568,-1.9352953,-1.7248246,-0.96241848,-0.23380033,Turn Off Machine
8525813,2021-03-08,0.14614053,-0.75277434,-1.3486,-1.819885,-1.9542083,-2.1798549,-2.2390056,-2.1637155,-2.0310807,-1.588792,Test HVAC
4705658,2012-07-01,0.25925934,-0.75036803,-2.0218444,-2.8264806,-3.6162308,-3.9113104,-3.2873275,-2.2233376,-1.6426642,-1.5387007,Run at 75% Capacity
1833959,2014-12-07,-0.44408972,-1.800048,-2.7528434,-3.6417284,-4.2848404,-4.1606665,-3.228747,-1.864852,-1.4865879,-0.92356771,Check Bearings
7266995,2011-09-07,-0.92013929,-3.0262518,-3.2942352,-4.0345922,-3.7996887,-3.2575363,-2.1527558,-1.8108696,-1.4524516,-0.62417452,Run at 50% Capacity
3818133,2015-04-03,-0.57648498,-2.3718002,-3.8663894,-5.0494814,-4.5346872,-3.2140286,-1.8898901,-1.6536421,-1.0665613,-0.28109062,Check Belts
