Loan_ID,APP_DATE,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,ACTION
370640,2011-10-09,14800,43983.0,60826.0,DebtCon,,4.0,1.0,1.0,113.8979666,1.0,9.0,27.10808171,Reduce Credit Card Debt
775159,2016-05-10,21700,79240.0,96784.0,DebtCon,Mgr,5.0,0.0,0.0,64.50842359,6.0,24.0,38.07896313,Reduce Credit Card Debt
831807,2018-12-01,27200,61118.0,35184.0,DebtCon,Sales,10.0,4.0,2.0,134.6489043,7.0,23.0,45.25528966,Reduce Credit Card Debt
193802,2016-06-18,21900,63967.0,102113.0,DebtCon,Office,10.0,,0.0,107.4498947,2.0,19.0,36.1837344,Reduce Credit Card Debt
368505,2010-01-16,12400,203902.0,234454.0,HomeImp,ProfExe,9.0,0.0,0.0,213.4554475,0.0,22.0,33.64852105,Reduce Credit Card Debt
882399,2015-03-07,19700,60999.0,89841.0,DebtCon,Office,0.0,0.0,0.0,82.10388101,0.0,22.0,36.27999035,Reduce Credit Card Debt
187150,2017-06-14,23800,55753.0,87971.0,HomeImp,Other,1.0,0.0,0.0,56.66709939,0.0,13.0,64.77572776,Reduce Credit Card Debt
368019,2006-11-16,8100,53863.0,74705.0,DebtCon,Other,0.0,0.0,0.0,66.29457039,8.0,21.0,26.04646942,Reduce Credit Card Debt
488997,2015-04-12,20000,170706.0,224233.0,DebtCon,Office,11.0,0.0,0.0,207.0346845,0.0,32.0,41.10248922,Reduce Credit Card Debt
366197,2014-10-06,18800,73396.0,137076.0,DebtCon,Office,18.0,0.0,1.0,163.5920452,4.0,20.0,40.37537241,Reduce Credit Card Debt
317254,2012-07-06,15500,38900.0,60500.0,DebtCon,Other,8.0,7.0,4.0,95.9,2.0,53.0,,Reduce Credit Card Debt
587613,2014-10-08,18800,98582.0,122597.0,HomeImp,Mgr,1.0,0.0,0.0,307.5247903,1.0,20.0,39.39416893,Reduce Credit Card Debt
818835,2014-07-03,18400,89101.0,118748.0,DebtCon,ProfExe,7.0,0.0,0.0,153.849763,2.0,21.0,21.76282696,Reduce Credit Card Debt
227761,2008-11-28,10900,45028.0,61014.0,DebtCon,Other,10.0,0.0,0.0,72.49466093,0.0,23.0,35.66764597,Reduce Credit Card Debt
169605,2011-12-09,15000,34200.0,38900.0,DebtCon,Other,9.2,0.0,0.0,170.7,4.0,21.0,,Reduce Credit Card Debt
681976,2007-08-03,9200,19756.0,26140.0,DebtCon,Other,0.0,1.0,0.0,0.486711451,9.0,7.0,27.07525664,Reduce Credit Card Debt
116324,2011-01-12,13600,13202.0,50848.0,DebtCon,ProfExe,3.0,0.0,0.0,302.2019151,0.0,16.0,16.77857669,Reduce Credit Card Debt
592496,2015-06-03,20000,70862.0,201500.0,,Mgr,9.3,0.0,1.0,290.1667057,1.0,25.0,,Reduce Credit Card Debt
946883,2021-04-08,88300,54004.0,94838.0,DebtCon,Other,16.0,0.0,0.0,193.7020508,0.0,15.0,36.26269133,Reduce Credit Card Debt
589936,2018-08-13,26400,73679.0,98614.0,DebtCon,Office,10.0,0.0,0.0,151.6287037,0.0,20.0,38.15962279,Reduce Credit Card Debt
581758,2018-08-02,26300,52296.0,91041.0,DebtCon,Other,24.0,1.0,2.0,193.8537132,0.0,19.0,24.89378113,Reduce Credit Card Debt
796750,2012-08-17,15700,85384.0,101302.0,DebtCon,Other,1.0,0.0,0.0,128.286247,0.0,22.0,41.56998354,Reduce Credit Card Debt
753610,2017-07-05,23900,,62276.0,DebtCon,Other,26.0,0.0,0.0,127.024625,0.0,8.0,20.40782558,Reduce Credit Card Debt
386291,2018-05-27,25800,,68913.0,DebtCon,Other,26.0,0.0,0.0,123.644488,0.0,9.0,22.92513606,Reduce Credit Card Debt
17192,2005-04-11,4300,72021.0,80027.0,HomeImp,Other,2.0,2.0,0.0,263.9703003,0.0,5.0,36.43209394,Reduce Credit Card Debt
573177,2009-06-26,11800,52104.0,61618.0,DebtCon,Office,0.0,0.0,0.0,160.7499314,0.0,21.0,37.12951204,Reduce Credit Card Debt
549916,2005-09-23,5700,70000.0,84579.0,DebtCon,Sales,0.1,0.0,0.0,95.9,1.0,17.0,,Reduce Credit Card Debt
895089,2019-07-06,29700,46268.0,79463.0,DebtCon,Office,0.0,0.0,0.0,161.276029,3.0,19.0,40.26196223,Reduce Credit Card Debt
683348,2007-06-23,9000,52257.0,58275.0,DebtCon,Sales,5.0,0.0,0.0,80.25180098,0.0,21.0,34.14472595,Reduce Credit Card Debt
369827,2018-12-03,27200,58383.0,92484.0,DebtCon,Other,22.0,1.0,2.0,170.0723235,1.0,20.0,23.80982026,Reduce Credit Card Debt
843850,2015-02-19,19600,64000.0,90000.0,DebtCon,Mgr,9.0,0.0,0.0,195.8,2.0,19.0,,Reduce Credit Card Debt
511183,2011-03-06,13800,,44092.0,HomeImp,Mgr,5.0,,,173.8758677,,10.0,20.6823774,Reduce Credit Card Debt
401494,2019-10-02,31200,38352.0,80550.0,DebtCon,Mgr,21.0,1.0,0.0,116.4379076,0.0,14.0,35.38186329,Reduce Credit Card Debt
34341,2015-02-22,19600,55169.0,86203.0,DebtCon,Other,18.0,0.0,0.0,223.6033292,1.0,22.0,33.7552728,Reduce Credit Card Debt
466786,2005-10-23,6000,95232.0,115977.0,HomeImp,Office,22.0,0.0,0.0,149.0229081,1.0,12.0,37.95433691,Reduce Credit Card Debt
800458,2007-09-13,9400,56508.0,78358.0,DebtCon,,17.0,0.0,0.0,141.9311562,0.0,11.0,32.32749505,Reduce Credit Card Debt
301950,2006-01-15,6400,39687.0,51666.0,HomeImp,Office,9.0,,,177.591354,,19.0,26.1209597,Reduce Credit Card Debt
153333,2017-07-24,24000,111488.0,163796.0,DebtCon,Mgr,15.0,0.0,0.0,185.8020505,0.0,25.0,32.22967397,Reduce Credit Card Debt
227089,2006-09-05,7800,45391.0,61743.0,DebtCon,Other,12.0,0.0,0.0,105.0875938,0.0,22.0,36.70541274,Reduce Credit Card Debt
94165,2012-04-09,15200,34854.0,63519.0,DebtCon,ProfExe,6.0,0.0,0.0,275.4796976,0.0,15.0,20.78514557,Reduce Credit Card Debt
556217,2006-09-11,7800,109000.0,123500.0,DebtCon,Self,6.0,0.0,1.0,174.4666667,0.0,19.0,,Reduce Credit Card Debt
360551,2010-09-13,13200,69697.0,91722.0,HomeImp,Office,24.0,1.0,0.0,183.5237293,1.0,14.0,39.75217179,Reduce Credit Card Debt
448659,2017-08-23,24300,50826.0,68199.0,DebtCon,Other,7.0,0.0,0.0,71.1819889,1.0,19.0,36.49620108,Reduce Credit Card Debt
326900,2018-10-03,26800,149729.0,183027.0,DebtCon,ProfExe,7.0,0.0,0.0,331.2565571,0.0,34.0,37.00088322,Reduce Credit Card Debt
706504,2008-02-19,10000,,42497.0,HomeImp,Mgr,6.0,,,165.4333333,,9.0,,Reduce Credit Card Debt
322158,2005-11-16,6000,,53190.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,15.174415,Reduce Credit Card Debt
405549,2020-05-01,37800,111412.0,166682.0,DebtCon,Other,,0.0,0.0,251.9567829,3.0,14.0,34.88341094,Reduce Credit Card Debt
154561,2010-09-14,13200,58549.0,81381.0,DebtCon,Office,13.0,0.0,0.0,94.68710666,0.0,24.0,38.41275614,Reduce Credit Card Debt
227294,2005-03-24,4000,,45760.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,,Reduce Credit Card Debt
646640,2007-10-30,9600,,68324.0,HomeImp,Other,,0.0,0.0,356.4501783,0.0,6.0,36.55426832,Reduce Credit Card Debt
418681,2006-03-31,6900,,57067.0,,,,,,,,,14.37098595,Reduce Credit Card Debt
376035,2008-04-01,10000,,65088.0,HomeImp,Mgr,3.5,4.0,5.0,205.0666667,2.0,39.0,,Reduce Credit Card Debt
125723,2014-10-22,18900,87657.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,142.4664949,2.0,19.0,39.96618165,Reduce Credit Card Debt
622769,2010-05-24,12800,79151.0,110583.0,DebtCon,Other,4.0,0.0,0.0,79.3713845,1.0,13.0,33.58669163,Reduce Credit Card Debt
417691,2020-02-24,35000,227000.0,316000.0,HomeImp,ProfExe,3.0,0.0,0.0,160.2666667,1.0,25.0,,Reduce Credit Card Debt
505249,2015-03-13,19800,73557.0,95770.0,DebtCon,Mgr,0.0,0.0,0.0,70.02915918,0.0,17.0,25.59661737,Reduce Credit Card Debt
930910,2009-11-16,12100,18728.0,34443.0,DebtCon,Mgr,9.0,0.0,0.0,117.6482829,0.0,10.0,21.58983638,Reduce Credit Card Debt
667069,2013-12-23,17500,46636.0,72908.0,DebtCon,Other,7.0,0.0,0.0,110.2309072,3.0,15.0,41.51229209,Reduce Credit Card Debt
550929,2019-02-18,27800,19600.0,50594.0,DebtCon,Other,24.0,0.0,0.0,137.2340443,1.0,10.0,24.52237464,Reduce Credit Card Debt
521940,2006-03-08,6800,138691.0,160063.0,HomeImp,ProfExe,12.0,0.0,0.0,208.420843,0.0,19.0,19.33336736,Reduce Credit Card Debt
110595,2016-04-23,21600,152639.0,195661.0,DebtCon,ProfExe,14.0,,,127.7781102,0.0,24.0,29.15307149,Reduce Credit Card Debt
324828,2021-02-20,63300,202000.0,281000.0,DebtCon,ProfExe,2.0,0.0,0.0,99.43333333,2.0,21.0,,Reduce Credit Card Debt
450678,2013-01-10,16200,49552.0,82523.0,DebtCon,Mgr,4.0,0.0,0.0,131.7057154,1.0,8.0,28.17203289,Reduce Credit Card Debt
640533,2006-06-10,7300,28500.0,42050.0,HomeImp,Other,3.0,,,,,,,Reduce Credit Card Debt
182657,2006-08-10,7600,77518.0,83727.0,DebtCon,,4.0,,,,,,22.65514029,Reduce Credit Card Debt
311002,2017-09-09,24400,87838.0,104468.0,HomeImp,,6.0,,,,,,30.28035484,Reduce Credit Card Debt
399947,2005-02-07,3000,34542.0,45900.0,HomeImp,Mgr,8.5,0.0,2.0,62.36666667,0.0,10.0,,Reduce Credit Card Debt
307147,2015-05-20,20000,161000.0,204000.0,DebtCon,ProfExe,5.0,3.0,7.0,205.9333333,5.0,25.0,,Reduce Credit Card Debt
532963,2012-01-26,15000,18900.0,80400.0,DebtCon,ProfExe,7.0,0.0,1.0,142.0,0.0,12.0,,Reduce Credit Card Debt
891440,2020-04-30,37800,31214.0,58282.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,34.22618958,Reduce Credit Card Debt
290836,2006-04-03,6900,51384.0,84689.0,DebtCon,,4.0,0.0,0.0,224.2470369,3.0,29.0,30.52615072,Reduce Credit Card Debt
289812,2011-12-10,15000,37624.0,60562.0,DebtCon,Other,,0.0,1.0,186.8666667,7.0,26.0,,Reduce Credit Card Debt
281292,2013-02-08,16300,67524.0,85577.0,DebtCon,Other,8.0,0.0,0.0,75.43432799,3.0,11.0,31.76182878,Reduce Credit Card Debt
498562,2008-01-21,9900,23767.0,39293.0,DebtCon,Other,5.0,1.0,0.0,145.7657738,0.0,9.0,24.60512881,Reduce Credit Card Debt
817483,2014-12-04,19000,24658.0,47027.0,HomeImp,Mgr,19.0,0.0,0.0,159.1052252,4.0,31.0,53.54819585,Reduce Credit Card Debt
494023,2020-11-12,49500,9000.0,55000.0,DebtCon,Other,3.0,0.0,0.0,,0.0,0.0,,Reduce Credit Card Debt
517306,2020-10-01,44100,,51165.0,DebtCon,Other,,5.0,,130.4969829,,19.0,27.10511582,Reduce Credit Card Debt
672623,2011-06-22,14300,93989.0,117410.0,DebtCon,Office,10.0,0.0,0.0,220.899221,0.0,12.0,39.87750077,Reduce Credit Card Debt
755639,2019-06-20,29000,101824.0,,DebtCon,Mgr,4.0,2.0,4.0,186.7,0.0,14.0,,Reduce Credit Card Debt
635693,2017-12-26,25000,,,DebtCon,Other,22.0,0.0,2.0,203.2,0.0,23.0,,Reduce Credit Card Debt
45070,2015-07-25,20200,34676.0,62987.0,DebtCon,Other,1.0,0.0,0.0,112.7990866,0.0,17.0,22.09304595,Reduce Credit Card Debt
640418,2008-03-18,10000,99600.0,125500.0,DebtCon,Office,8.0,0.0,0.0,80.1,3.0,21.0,,Reduce Credit Card Debt
976058,2016-04-17,21600,36777.0,68300.0,DebtCon,Office,11.0,0.0,2.0,121.4942487,0.0,22.0,41.13829939,Reduce Credit Card Debt
674563,2010-09-22,13200,71775.0,80480.0,DebtCon,Other,0.0,0.0,0.0,240.6435766,3.0,25.0,29.26799242,Reduce Credit Card Debt
216298,2009-02-28,11200,153103.0,181849.0,HomeImp,Office,6.0,0.0,0.0,186.249507,0.0,55.0,33.99556536,Reduce Credit Card Debt
61185,2006-12-14,8200,68013.0,77008.0,DebtCon,ProfExe,8.0,0.0,0.0,49.1469223,1.0,23.0,40.7925897,Reduce Credit Card Debt
152496,2007-08-28,9300,21138.0,30700.0,DebtCon,Other,3.0,,,,,,,Reduce Credit Card Debt
57600,2007-05-31,8900,58503.0,74706.0,HomeImp,Other,6.0,0.0,0.0,243.9359963,1.0,16.0,36.79323717,Reduce Credit Card Debt
546920,2016-11-23,22600,239115.0,264462.0,HomeImp,Self,5.0,0.0,0.0,244.1797304,2.0,50.0,36.70087055,Reduce Credit Card Debt
354886,2009-12-14,12300,48866.0,73023.0,HomeImp,Office,11.0,3.0,1.0,251.629062,1.0,29.0,32.87687074,Reduce Credit Card Debt
241532,2019-10-05,31300,188655.0,298090.0,DebtCon,Other,28.0,0.0,0.0,153.0868546,0.0,22.0,40.29677071,Reduce Credit Card Debt
548483,2016-05-21,21700,91637.0,126105.0,HomeImp,Mgr,10.0,0.0,0.0,131.8753539,1.0,23.0,30.96129202,Reduce Credit Card Debt
737574,2016-09-09,22300,59809.0,90883.0,DebtCon,Office,2.0,0.0,0.0,161.4029057,1.0,22.0,36.17425125,Reduce Credit Card Debt
681264,2008-12-04,11000,76958.0,88607.0,DebtCon,ProfExe,9.0,0.0,0.0,175.4118267,0.0,12.0,39.21677518,Reduce Credit Card Debt
392837,2016-08-06,22100,24000.0,49000.0,DebtCon,Other,14.4,0.0,0.0,109.5666667,2.0,25.0,,Reduce Credit Card Debt
566188,2011-08-27,14600,82051.0,118505.0,,,,,,,,,35.89056247,Reduce Credit Card Debt
653810,2014-08-25,18600,39783.0,59196.0,DebtCon,Other,17.0,0.0,0.0,279.8100665,0.0,21.0,29.77480683,Reduce Credit Card Debt
380059,2010-02-11,12500,,52026.0,HomeImp,Mgr,6.0,,,173.7172393,,8.0,21.6211951,Reduce Credit Card Debt
778882,2011-11-24,15000,98000.0,132790.0,DebtCon,Other,1.5,0.0,3.0,107.6666667,1.0,21.0,,Reduce Credit Card Debt
769787,2015-03-06,19700,23921.0,134867.0,DebtCon,Other,9.0,0.0,0.0,374.1271833,0.0,10.0,38.8656552,Reduce Credit Card Debt
271977,2010-06-12,12900,67038.0,110955.0,DebtCon,Office,9.0,0.0,0.0,147.1974137,0.0,12.0,37.08598608,Reduce Credit Card Debt
756519,2008-09-26,10700,55341.0,78062.0,HomeImp,Other,3.0,0.0,1.0,192.5968545,0.0,12.0,28.82864931,Reduce Credit Card Debt
19784,2008-08-26,10600,28264.0,86546.0,HomeImp,ProfExe,20.0,0.0,0.0,244.140509,0.0,11.0,24.20235008,Reduce Credit Card Debt
166576,2012-09-25,15800,71820.0,89739.0,DebtCon,Other,0.0,1.0,1.0,122.9555871,1.0,25.0,33.51907044,Reduce Credit Card Debt
456753,2011-02-11,13700,88654.0,114011.0,HomeImp,Mgr,10.0,0.0,0.0,250.3295845,0.0,25.0,30.97173013,Reduce Credit Card Debt
461774,2019-07-26,30000,17696.0,53100.0,DebtCon,Mgr,20.0,4.0,5.0,147.8666667,0.0,28.0,,Reduce Credit Card Debt
931791,2020-01-22,33700,26395.0,48905.0,DebtCon,Mgr,6.0,0.0,0.0,48.71005321,0.0,7.0,36.42433271,Reduce Credit Card Debt
406353,2005-02-28,3600,48507.0,61000.0,DebtCon,Office,13.0,1.0,4.0,97.4,0.0,17.0,,Reduce Credit Card Debt
16927,2017-09-21,24400,217533.0,289931.0,HomeImp,ProfExe,6.0,,3.0,471.8875266,,55.0,31.33780789,Reduce Credit Card Debt
946515,2014-10-19,18900,83474.0,104133.0,HomeImp,ProfExe,4.0,0.0,0.0,109.9887849,1.0,24.0,38.86401954,Reduce Credit Card Debt
396020,2019-11-10,32000,22832.0,43358.0,DebtCon,Other,1.0,0.0,0.0,68.32898424,0.0,7.0,13.66579769,Reduce Credit Card Debt
732805,2020-04-09,36600,32590.0,58157.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,33.01693102,Reduce Credit Card Debt
927843,2007-02-06,8400,30146.0,39326.0,HomeImp,ProfExe,11.0,0.0,0.0,183.0927495,0.0,12.0,23.09720188,Reduce Credit Card Debt
48188,2008-08-16,10500,27180.0,86978.0,HomeImp,ProfExe,22.0,0.0,0.0,230.7211544,0.0,10.0,25.75301023,Reduce Credit Card Debt
716279,2012-01-25,15000,6124.0,35000.0,HomeImp,Other,1.5,1.0,0.0,91.26666667,0.0,5.0,,Reduce Credit Card Debt
620120,2017-08-21,24300,142000.0,175000.0,DebtCon,ProfExe,6.0,0.0,0.0,323.6666667,0.0,35.0,,Reduce Credit Card Debt
136077,2009-02-12,11100,48031.0,107561.0,DebtCon,ProfExe,5.0,0.0,1.0,226.7811051,0.0,9.0,24.19032662,Reduce Credit Card Debt
831410,2015-07-13,20200,125647.0,166423.0,DebtCon,Office,1.0,,0.0,395.1487613,,51.0,36.13250999,Reduce Credit Card Debt
324466,2018-11-14,27000,,38356.0,DebtCon,Other,8.0,0.0,,87.47422306,,13.0,20.92741537,Reduce Credit Card Debt
581279,2019-10-23,31800,126316.0,180750.0,DebtCon,Mgr,14.0,0.0,0.0,167.8572558,2.0,28.0,42.63343718,Reduce Credit Card Debt
483357,2015-12-11,20900,58299.0,78684.0,DebtCon,,3.0,0.0,0.0,98.66282045,0.0,16.0,38.97200388,Reduce Credit Card Debt
579808,2016-04-29,21600,154991.0,,DebtCon,Self,,2.0,4.0,165.60083,0.0,43.0,38.01491727,Reduce Credit Card Debt
680553,2017-08-28,24300,,144123.0,,,,,,,,,15.52923014,Reduce Credit Card Debt
779755,2006-05-29,7200,36264.0,48240.0,DebtCon,Other,15.0,0.0,0.0,82.16666667,0.0,12.0,,Reduce Credit Card Debt
704536,2011-02-01,13700,95065.0,123858.0,DebtCon,Other,9.0,0.0,0.0,176.9525325,0.0,27.0,34.59683753,Reduce Credit Card Debt
440084,2010-09-05,13100,59460.0,72387.0,HomeImp,Other,29.0,1.0,2.0,182.1817822,0.0,24.0,34.78513256,Reduce Credit Card Debt
607132,2011-08-14,14600,59658.0,80384.0,DebtCon,,8.0,,,,,,25.1928694,Reduce Credit Card Debt
858567,2005-06-09,5000,39000.0,50340.0,HomeImp,Office,10.0,,,179.8333333,,19.0,,Reduce Credit Card Debt
645680,2014-05-15,18100,27186.0,77694.0,HomeImp,Other,,0.0,0.0,249.4133616,0.0,50.0,43.72793048,Reduce Credit Card Debt
361005,2018-07-05,26100,113266.0,182082.0,DebtCon,Sales,18.0,0.0,0.0,304.8524691,1.0,31.0,33.19394936,Reduce Credit Card Debt
925259,2011-02-13,13700,59530.0,81068.0,DebtCon,Other,0.0,0.0,0.0,108.0191417,3.0,10.0,37.84664809,Reduce Credit Card Debt
642179,2018-10-23,26900,67144.0,92923.0,DebtCon,Other,16.0,0.0,0.0,89.11217349,1.0,17.0,32.79147803,Reduce Credit Card Debt
474485,2008-07-04,10400,63505.0,75811.0,DebtCon,Other,3.0,0.0,0.0,182.0920717,2.0,17.0,33.69078564,Reduce Credit Card Debt
72080,2019-12-05,32700,14955.0,38584.0,DebtCon,Other,29.0,0.0,0.0,197.9863148,0.0,14.0,41.52909627,Reduce Credit Card Debt
318341,2007-04-24,8700,,32855.0,HomeImp,,,,,,,,35.93790268,Reduce Credit Card Debt
680364,2016-04-02,21500,153783.0,191069.0,DebtCon,ProfExe,10.0,,,105.359931,0.0,23.0,31.79238783,Reduce Credit Card Debt
699580,2011-06-03,14200,,49060.0,DebtCon,Other,,,,,,,24.701642,Reduce Credit Card Debt
323230,2011-12-19,15000,50000.0,90000.0,DebtCon,ProfExe,5.5,0.0,0.0,130.8666667,2.0,22.0,,Reduce Credit Card Debt
883282,2016-05-27,21700,24984.0,92297.0,DebtCon,Other,26.0,0.0,6.0,238.3696373,1.0,20.0,16.39716087,Reduce Credit Card Debt
926912,2020-06-09,39500,132485.0,192838.0,DebtCon,Mgr,,1.0,0.0,176.1238814,0.0,24.0,31.7374782,Reduce Credit Card Debt
587169,2005-03-16,4000,17000.0,52012.0,HomeImp,ProfExe,22.0,3.0,1.0,85.33333333,1.0,9.0,,Reduce Credit Card Debt
962282,2010-10-01,13300,81944.0,108768.0,DebtCon,Other,5.0,0.0,0.0,81.10679915,1.0,13.0,33.86964175,Reduce Credit Card Debt
976251,2007-08-14,9300,30204.0,57036.0,,Other,30.0,0.0,0.0,235.492813,0.0,19.0,23.13784056,Reduce Credit Card Debt
838840,2018-05-17,25700,197425.0,242602.0,DebtCon,Other,8.0,0.0,0.0,102.9603455,2.0,26.0,41.27712717,Reduce Credit Card Debt
648271,2007-05-24,8800,73765.0,93917.0,DebtCon,Other,15.0,,,128.8533018,4.0,15.0,24.49119861,Reduce Credit Card Debt
140793,2011-01-19,13700,74147.0,92427.0,DebtCon,Other,7.0,0.0,3.0,181.3057998,0.0,33.0,39.27246634,Reduce Credit Card Debt
896192,2017-02-15,23000,,49906.0,DebtCon,Other,,,,96.75696905,,13.0,27.44124241,Reduce Credit Card Debt
761523,2009-01-05,11000,43614.0,60831.0,DebtCon,Other,3.0,0.0,2.0,84.44474614,0.0,20.0,36.67364815,Reduce Credit Card Debt
572253,2013-11-22,17400,11147.0,166496.0,HomeImp,Mgr,23.0,0.0,0.0,73.46751776,1.0,19.0,29.53166415,Reduce Credit Card Debt
506672,2012-03-26,15200,59544.0,86360.0,HomeImp,ProfExe,5.0,0.0,0.0,120.1367083,0.0,12.0,27.61633383,Reduce Credit Card Debt
186056,2020-04-19,37200,205922.0,267238.0,DebtCon,ProfExe,2.0,1.0,0.0,238.2114799,0.0,32.0,31.62284354,Reduce Credit Card Debt
740329,2008-07-18,10400,45710.0,55299.0,DebtCon,Office,0.0,0.0,0.0,166.3741502,0.0,20.0,34.53641174,Reduce Credit Card Debt
134198,2018-09-26,26700,73468.0,108774.0,DebtCon,ProfExe,11.0,0.0,0.0,290.0805914,1.0,32.0,39.0422045,Reduce Credit Card Debt
531222,2018-05-09,25600,76102.0,119391.0,DebtCon,Other,5.0,0.0,0.0,87.62538217,1.0,32.0,40.92995432,Reduce Credit Card Debt
138756,2020-07-14,40800,127034.0,198587.0,DebtCon,Mgr,,1.0,0.0,186.5429439,0.0,25.0,35.40002128,Reduce Credit Card Debt
691244,2019-07-25,30000,,50000.0,HomeImp,Office,4.0,0.0,1.0,118.6666667,1.0,15.0,,Reduce Credit Card Debt
915175,2008-09-15,10600,64546.0,84576.0,DebtCon,Other,0.0,,,173.6252843,,35.0,28.97180377,Reduce Credit Card Debt
597346,2014-03-01,17800,36902.0,57622.0,HomeImp,Other,9.0,0.0,0.0,121.8797027,0.0,10.0,19.14211657,Reduce Credit Card Debt
156001,2006-11-11,8000,,68572.0,HomeImp,Office,1.0,0.0,0.0,53.93513771,0.0,4.0,37.7039115,Reduce Credit Card Debt
141571,2018-07-13,26100,73525.0,,DebtCon,Office,3.0,1.0,,106.6522984,0.0,6.0,22.50817251,Reduce Credit Card Debt
222011,2008-05-08,10100,93085.0,110069.0,DebtCon,Other,13.0,0.0,0.0,206.799179,3.0,16.0,40.56989706,Reduce Credit Card Debt
378668,2011-12-15,15000,96931.0,137390.0,DebtCon,Other,0.2,0.0,0.0,114.8666667,1.0,16.0,,Reduce Credit Card Debt
492936,2019-01-27,27700,63962.0,101676.0,DebtCon,Other,15.0,0.0,1.0,138.5694126,0.0,30.0,37.38458848,Reduce Credit Card Debt
671913,2007-11-13,9700,53527.0,58605.0,DebtCon,Office,4.0,0.0,0.0,75.58454258,3.0,12.0,36.70953891,Reduce Credit Card Debt
537430,2011-03-17,13900,65437.0,94518.0,DebtCon,ProfExe,10.0,0.0,0.0,182.4007551,0.0,19.0,21.29607532,Reduce Credit Card Debt
766908,2007-08-01,9200,92395.0,114494.0,HomeImp,Office,24.0,0.0,0.0,130.3767882,1.0,11.0,39.11215036,Reduce Credit Card Debt
606967,2013-04-12,16500,52030.0,158296.0,DebtCon,ProfExe,20.0,0.0,0.0,218.5392657,0.0,27.0,22.48479175,Reduce Credit Card Debt
646715,2015-11-25,20900,127077.0,204192.0,HomeImp,ProfExe,13.0,0.0,0.0,181.6508803,0.0,22.0,34.58958143,Reduce Credit Card Debt
511657,2017-01-06,22900,18059.0,57109.0,DebtCon,Other,26.0,0.0,1.0,213.0362848,0.0,24.0,25.54701032,Reduce Credit Card Debt
778048,2005-08-17,5400,78300.0,88000.0,HomeImp,ProfExe,8.0,0.0,0.0,102.5,3.0,19.0,,Reduce Credit Card Debt
808001,2011-11-19,15000,,,HomeImp,,1.0,1.0,0.0,108.5333333,0.0,22.0,,Reduce Credit Card Debt
507216,2012-08-12,15700,35873.0,52800.0,HomeImp,Other,10.0,0.0,0.0,128.2359137,0.0,10.0,20.95025208,Reduce Credit Card Debt
622015,2009-12-22,12300,49800.0,64000.0,DebtCon,ProfExe,23.0,0.0,2.0,232.3333333,3.0,17.0,,Reduce Credit Card Debt
201902,2007-04-27,8700,93759.0,119459.0,HomeImp,Office,24.0,0.0,0.0,138.09123,1.0,12.0,38.72971089,Reduce Credit Card Debt
70754,2013-01-11,16200,68873.0,101797.0,HomeImp,ProfExe,23.0,0.0,0.0,220.9651523,0.0,23.0,36.25933733,Reduce Credit Card Debt
304875,2017-08-08,24200,91491.0,141827.0,DebtCon,ProfExe,21.0,1.0,0.0,163.1743772,0.0,25.0,42.06098177,Reduce Credit Card Debt
897799,2012-12-23,16100,76981.0,106014.0,DebtCon,ProfExe,0.0,0.0,0.0,269.3426287,1.0,21.0,39.79911228,Reduce Credit Card Debt
925179,2007-06-08,8900,,49147.0,HomeImp,Other,,,,110.5095805,,8.0,37.10814206,Reduce Credit Card Debt
508471,2012-09-21,15800,103537.0,111139.0,DebtCon,Office,3.0,0.0,1.0,252.2677576,1.0,34.0,27.67406396,Reduce Credit Card Debt
869627,2010-07-06,13000,61509.0,77065.0,DebtCon,Other,6.0,0.0,0.0,172.8544902,2.0,17.0,35.39086131,Reduce Credit Card Debt
747741,2015-08-22,20400,68928.0,98587.0,HomeImp,Office,13.0,0.0,0.0,153.5781354,0.0,13.0,36.17609184,Reduce Credit Card Debt
281731,2015-09-25,20600,67086.0,108006.0,DebtCon,Office,6.0,,1.0,116.3286575,2.0,18.0,36.96632523,Reduce Credit Card Debt
200793,2017-08-31,24300,123686.0,153184.0,DebtCon,Mgr,4.0,0.0,0.0,298.2829133,0.0,25.0,36.33656439,Reduce Credit Card Debt
544013,2017-09-26,24500,21470.0,52228.0,DebtCon,Other,25.0,0.0,0.0,124.5599493,0.0,11.0,23.88812168,Reduce Credit Card Debt
792105,2005-05-20,5000,22320.0,34900.0,HomeImp,Other,10.0,0.0,0.0,65.7,1.0,5.0,,Reduce Credit Card Debt
805718,2018-10-17,26900,74982.0,126972.0,DebtCon,Office,0.0,0.0,0.0,315.8189112,0.0,23.0,38.32598985,Reduce Credit Card Debt
161165,2017-05-30,23700,46910.0,75136.0,DebtCon,Other,10.0,0.0,0.0,119.2312044,1.0,19.0,43.829588,Reduce Credit Card Debt
425416,2014-08-21,18600,100144.0,153751.0,HomeImp,ProfExe,4.0,0.0,0.0,93.66217049,0.0,16.0,34.89273362,Reduce Credit Card Debt
