APP_DATE,TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,INC,INC1,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,ACTION
2005-02-14,H,1,3,56,264,60,1,0,0,1900,0,2500,2,V,3,1,0,0,0,600,"Dept. Store,Mail",Lease,German,Pensioner,Car,no credit cards,Offer Longer Contract Term
2005-05-15,H,0,1,22,168,15,1,0,0,1500,0,2500,2,U,3,1,0,0,0,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Longer Contract Term
2008-05-03,R,2,4,47,36,24,2,0,0,1500,0,2500,2,V,3,1,0,4,1,2500,"Dept. Store,Mail",0,German,Pensioner,Car,no credit cards,Offer Longer Contract Term
2005-06-14,H,1,2,28,336,12,1,0,0,2000,0,2500,2,U,1,1,0,3,1,9000,Cars,Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2012-05-12,H,0,1,27,9,9,1,2,1,1900,0,2500,2,U,1,1,2,4,1,900,"Radio, TV, Hifi",0,German,"Civil Service, M",Without Vehicle,no credit cards,Offer Longer Contract Term
2005-03-16,R,0,1,70,288,144,1,0,0,1000,0,2500,2,G,3,1,0,2,1,700,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards,Offer Longer Contract Term
2011-08-04,H,1,3,36,84,168,2,2,1,2900,0,100000,4,V,3,1,0,6,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2007-11-30,H,0,1,27,216,6,2,0,0,0,1,0,1,U,1,1,3,3,1,2500,"Dept. Store,Mail",0,German,Others,Car,Cheque card,Offer Longer Contract Term
2005-01-02,H,0,1,23,36,12,2,0,0,1900,0,2500,2,U,1,1,1,0,0,600,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2009-07-24,R,1,2,31,84,30,2,0,0,1500,0,2500,2,G,1,1,0,3,1,1700,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards,Offer Longer Contract Term
2011-11-10,H,2,4,26,18,120,2,2,1,3500,0,100000,4,V,1,1,3,4,1,1100,"Radio, TV, Hifi",0,Turkish,"State,Steel Ind,",Car,no credit cards,Offer Longer Contract Term
2011-02-15,H,1,2,21,54,33,2,2,1,2600,0,100000,4,U,1,1,3,5,1,1200,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Offer Longer Contract Term
2006-03-16,R,1,3,47,144,3,1,2,0,1500,0,2500,2,V,1,1,1,0,0,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2009-11-03,R,1,2,33,96,27,2,0,1,1500,0,2500,2,G,3,1,0,4,1,1800,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Offer Longer Contract Term
2008-01-16,R,2,3,66,36,240,2,0,0,1700,0,2500,2,W,3,1,0,3,1,1500,"Radio, TV, Hifi",0,German,Pensioner,Car,no credit cards,Offer Longer Contract Term
2008-12-14,H,0,1,35,120,27,2,0,0,2700,0,100000,4,G,1,1,2,8,1,100000,Cars,Owner,German,"Food,Building,Ca",Car,no credit cards,Offer Longer Contract Term
2006-09-30,H,0,1,25,36,84,1,0,1,2300,0,2500,2,T,1,1,1,0,0,1700,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2006-09-21,H,0,2,43,48,33,1,0,1,0,1,0,1,V,3,1,0,0,0,1100,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2007-12-16,R,0,1,27,108,6,2,0,1,2500,0,2500,2,U,1,1,2,0,0,500,"Radio, TV, Hifi",0,German,"Food,Building,Ca",Car,VISA Others,Offer Longer Contract Term
2010-07-07,R,0,1,55,216,24,2,0,0,1600,0,2500,2,W,3,1,0,4,1,1300,"Radio, TV, Hifi",0,German,Pensioner,Without Vehicle,no credit cards,Offer Longer Contract Term
2006-08-29,R,1,3,41,144,192,2,2,0,0,1,0,1,V,1,1,4,0,0,900,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2008-06-24,R,0,1,26,24,60,2,0,1,0,1,0,1,U,1,1,1,0,0,900,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card,Offer Longer Contract Term
2005-12-15,H,0,1,32,999,54,2,0,0,0,1,0,1,U,3,1,0,0,0,800,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2012-01-25,H,0,1,24,3,18,1,2,1,0,1,0,1,U,1,1,1,4,1,500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card,Offer Longer Contract Term
2011-02-09,H,2,4,23,48,27,2,2,1,2800,0,100000,4,V,1,1,1,8,1,1500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Longer Contract Term
2005-10-09,R,0,2,46,168,60,2,0,0,0,1,0,1,V,3,1,0,0,0,800,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2006-04-12,H,0,2,39,144,288,2,0,0,0,1,0,1,V,1,1,1,0,0,3000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2006-04-23,H,2,4,38,108,168,2,0,0,1800,0,2500,2,V,1,1,3,0,0,3000,Cars,Lease,German,"Civil Service, M",Car,no credit cards,Offer Longer Contract Term
2011-09-24,H,0,1,35,18,168,2,1,1,3000,0,100000,4,U,1,1,1,4,1,500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2010-02-26,H,0,2,32,120,33,2,0,0,3000,0,100000,4,V,1,1,1,2,1,500,"Dept. Store,Mail",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Longer Contract Term
2005-04-22,H,2,3,35,36,45,2,0,1,4000,0,100000,4,G,1,1,1,0,0,2500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2012-07-21,H,3,5,28,42,27,1,1,1,5000,0,100000,4,V,1,1,1,8,1,500,Leisure,Lease,Turkish,Others,Car,no credit cards,Offer Longer Contract Term
2005-12-31,R,2,4,33,84,39,2,0,0,0,1,0,1,V,1,1,1,0,0,1000,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2010-01-11,H,1,3,32,12,24,2,0,0,3000,0,100000,4,V,1,1,1,4,1,1200,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards,Offer Longer Contract Term
2007-03-04,H,0,1,22,72,21,2,0,0,2400,0,2500,2,U,3,1,0,5,1,1200,"Radio, TV, Hifi",0,Greek,Others,Car,no credit cards,Offer Longer Contract Term
2009-06-02,H,0,1,32,12,120,2,0,0,2600,0,100000,4,U,1,1,2,2,1,3000,"Furniture,Carpet",Lease,German,Military Service,Car,no credit cards,Offer Longer Contract Term
2008-07-02,H,2,4,38,6,15,2,0,0,2300,0,2500,2,V,1,1,0,3,1,20000,Cars,Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2007-07-17,R,0,1,52,144,144,2,0,1,2100,0,2500,2,G,1,1,1,0,0,1000,"Dept. Store,Mail",Lease,German,"Civil Service, M",Without Vehicle,no credit cards,Offer Longer Contract Term
2009-02-28,H,0,1,32,30,84,2,0,0,1500,0,2500,2,U,3,1,0,2,1,4000,"Radio, TV, Hifi",0,German,Pensioner,Car,no credit cards,Offer Longer Contract Term
2008-12-31,H,2,4,30,3,12,2,0,1,3500,0,100000,4,V,1,1,2,8,1,7000,"Furniture,Carpet",Lease,Turkish,"Food,Building,Ca",Car,no credit cards,Offer Longer Contract Term
2011-03-11,H,0,2,24,3,12,2,2,1,5000,0,100000,4,V,1,1,2,7,1,2500,"Dept. Store,Mail",Lease,German,"Food,Building,Ca",Car,no credit cards,Offer Longer Contract Term
2008-06-05,H,0,1,24,3,54,2,0,1,2800,0,100000,4,U,3,1,0,6,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2007-04-27,R,0,1,22,3,9,2,0,0,0,1,0,1,U,3,1,0,7,1,1600,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2006-08-02,H,0,1,28,60,144,2,2,1,2000,0,2500,2,G,1,1,2,0,0,700,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2012-04-09,H,0,1,39,12,6,2,2,0,3500,0,100000,4,U,1,1,2,6,1,6000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2012-02-02,H,0,1,22,66,3,2,2,1,1800,0,2500,2,U,1,1,3,8,1,1800,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2010-02-24,H,2,4,29,288,84,2,0,1,3000,0,100000,4,V,3,1,0,8,1,700,Cars,Lease,Turkish,Others,Car,no credit cards,Offer Longer Contract Term
2008-10-28,R,3,4,38,3,12,2,0,0,0,1,0,1,G,1,1,1,3,1,1500,"Furniture,Carpet",Lease,Greek,Others,Car,Cheque card,Offer Longer Contract Term
2006-06-19,H,0,1,20,216,6,1,2,0,0,1,0,1,U,1,1,0,0,0,500,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2005-07-21,H,1,3,39,192,24,2,0,0,0,1,0,1,V,1,1,1,0,0,1900,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,Cheque card,Offer Longer Contract Term
2012-03-19,R,0,2,46,84,36,2,2,0,2300,0,2500,2,V,1,1,1,4,1,1500,"Furniture,Carpet",Lease,Spanish/Portugue,Others,Car,no credit cards,Offer Longer Contract Term
2010-10-02,H,1,3,24,36,84,2,0,1,4000,0,100000,4,V,1,1,1,6,1,5000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Mastercard/Euroc,Offer Longer Contract Term
2012-11-22,H,3,5,32,96,120,2,1,1,4000,0,100000,4,V,1,1,3,4,1,1000,"Radio, TV, Hifi",Lease,Other European,Others,Car,no credit cards,Offer Longer Contract Term
2011-03-05,R,0,1,43,66,42,2,2,1,2200,0,2500,2,U,1,1,2,4,1,6000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Longer Contract Term
2010-12-10,R,0,1,23,3,6,2,0,0,0,1,0,1,U,3,1,0,5,1,1300,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Longer Contract Term
2011-08-14,H,2,4,34,3,21,2,2,0,3000,0,100000,4,V,1,1,3,4,1,1100,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2005-10-07,H,0,2,56,264,36,2,0,1,0,1,0,1,V,1,1,2,0,0,4000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,Cheque card,Offer Longer Contract Term
2006-07-17,H,0,1,29,6,27,1,2,1,2200,0,2500,2,U,1,1,1,0,0,4000,"Dept. Store,Mail",Lease,German,Military Service,Car,no credit cards,Offer Longer Contract Term
2006-12-30,H,0,1,20,216,9,2,0,0,1500,0,2500,2,U,1,1,0,4,1,900,"Radio, TV, Hifi",0,German,"Food,Building,Ca",Without Vehicle,no credit cards,Offer Longer Contract Term
2012-09-19,H,0,2,30,9,84,2,2,1,3000,0,100000,4,V,1,1,1,0,0,1900,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards,Offer Longer Contract Term
2010-08-19,H,0,1,24,6,24,2,0,1,2500,0,2500,2,U,1,1,1,6,1,900,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,Offer Longer Contract Term
2010-10-15,H,0,1,34,144,12,2,2,0,1500,0,2500,2,U,3,1,0,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2006-01-03,H,1,3,25,48,9,1,2,1,2200,0,2500,2,V,1,1,2,0,0,1200,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2012-01-18,H,3,5,32,3,144,2,2,1,4000,0,100000,4,V,3,1,0,7,1,2000,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,Offer Longer Contract Term
2009-06-19,R,2,3,43,264,66,2,0,0,3500,0,100000,4,W,1,1,1,5,1,1000,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Offer Longer Contract Term
2005-06-03,R,2,4,39,3,288,2,0,0,0,1,0,1,V,1,1,1,0,0,1300,"Dept. Store,Mail",Lease,German,"Civil Service, M",Without Vehicle,Cheque card,Offer Longer Contract Term
2008-04-30,H,0,1,47,999,12,2,0,1,1900,0,2500,2,U,3,1,0,0,0,1500,Leisure,Lease,German,Pensioner,Car,no credit cards,Offer Longer Contract Term
2008-01-12,H,1,3,39,3,6,2,0,1,3100,0,100000,4,V,1,1,4,4,1,3000,Cars,Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2009-09-26,H,1,2,35,30,27,2,0,0,1900,0,2500,2,U,3,1,0,2,1,600,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Offer Longer Contract Term
2011-04-13,H,0,2,29,21,9,2,2,0,1600,0,2500,2,V,1,1,1,3,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2007-09-11,H,3,5,32,36,33,2,0,1,3200,0,100000,4,V,1,1,2,4,1,1200,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
2008-11-21,H,0,2,23,0,15,2,0,0,2400,0,2500,2,V,1,1,2,3,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2005-11-17,H,0,1,23,12,30,1,2,0,2000,1,2500,3,U,3,1,0,2,1,5000,"Dept. Store,Mail",Lease,German,"Civil Service, M",Without Vehicle,Cheque card,Switch to Less Expensive Vehicle
2005-05-29,H,2,4,34,168,216,2,2,1,2100,0,2500,2,V,1,1,2,0,0,7000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2010-11-06,R,0,2,24,144,21,1,0,0,1600,0,2500,2,V,1,1,1,2,1,7000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards,Switch to Less Expensive Vehicle
2007-04-09,H,0,1,19,240,42,2,0,0,1700,0,2500,2,U,3,1,0,6,1,1000,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2009-01-09,H,0,1,50,999,999,2,0,0,2400,0,2500,2,U,1,1,1,4,1,900,"Dept. Store,Mail",0,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2009-12-12,H,1,3,50,360,168,1,0,1,2500,0,2500,2,V,3,1,0,2,1,700,"Furniture,Carpet",0,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2010-03-07,R,1,3,43,144,72,2,0,0,1500,0,2500,2,V,1,1,1,4,1,1800,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2010-11-19,R,0,1,39,18,18,2,0,0,0,1,0,1,T,3,1,0,8,1,2500,Cars,Lease,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2011-02-24,H,0,1,24,288,6,2,2,1,2100,0,2500,2,U,1,1,1,4,1,1000,"Radio, TV, Hifi",0,German,"Food,Building,Ca",Car,no credit cards,Switch to Less Expensive Vehicle
2009-01-10,H,0,1,39,360,144,2,0,1,5000,0,100000,4,U,1,1,2,4,1,4000,"Dept. Store,Mail",Lease,German,Self-employed pe,Car,no credit cards,Switch to Less Expensive Vehicle
2006-10-17,H,1,3,40,108,33,2,0,0,0,1,0,1,V,3,1,0,0,0,1700,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2011-01-02,R,0,1,24,108,66,2,0,0,0,1,0,1,U,1,1,1,6,1,2500,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2011-09-12,H,4,6,42,144,96,2,2,0,4000,0,100000,4,V,1,1,1,2,1,500,"Dept. Store,Mail",Owner,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2005-11-05,H,0,2,63,999,6,1,0,1,1500,0,2500,2,V,1,1,4,0,0,900,"Furniture,Carpet",Owner,German,Pensioner,Car,no credit cards,Switch to Less Expensive Vehicle
2006-01-31,R,1,2,29,216,30,1,0,0,0,1,0,1,U,1,1,1,0,0,1200,"Dept. Store,Mail",0,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2013-02-05,H,2,4,33,3,96,2,1,1,3500,0,100000,4,V,1,1,2,7,1,1600,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2009-01-26,H,2,4,26,36,39,2,0,0,3300,0,100000,4,V,1,1,1,4,1,1500,"Dept. Store,Mail",0,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2013-01-10,R,0,2,28,6,39,2,2,1,1500,0,2500,2,V,1,1,3,3,1,900,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2005-03-25,R,0,1,63,264,27,1,0,0,1600,0,2500,2,U,3,1,0,0,0,900,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2012-01-16,H,2,4,28,18,48,2,2,1,3300,0,100000,4,V,3,1,0,2,1,800,"Radio, TV, Hifi",0,German,"Civil Service, M",Car,no credit cards,Switch to Less Expensive Vehicle
2005-03-19,R,0,2,32,12,144,1,0,0,0,1,0,1,V,1,1,1,0,0,1600,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,Cheque card,Switch to Less Expensive Vehicle
2012-10-30,H,1,3,39,60,48,2,2,1,0,0,0,0,V,1,1,4,2,1,2500,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,Mastercard/Euroc,Switch to Less Expensive Vehicle
2011-08-20,H,2,4,31,54,108,2,2,1,3500,0,100000,4,V,3,1,0,8,1,800,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2010-04-22,R,0,2,56,3,9,2,0,1,1500,0,2500,2,V,1,1,1,4,1,1900,"Radio, TV, Hifi",Owner,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2009-12-13,H,0,2,48,216,999,2,0,1,4000,0,100000,4,V,1,1,2,4,1,1300,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2007-01-03,H,0,1,22,15,6,2,0,1,1700,0,2500,2,U,3,1,0,2,1,2000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2009-04-20,R,0,1,27,3,9,1,0,1,1500,0,2500,2,U,1,1,1,6,1,1200,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2012-06-26,H,0,1,36,9,120,2,2,0,1500,0,2500,2,U,1,1,1,5,1,900,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2010-11-20,R,1,3,35,21,33,2,0,1,2400,0,2500,2,V,3,1,0,4,1,1600,"Radio, TV, Hifi",0,German,"Civil Service, M",Car,no credit cards,Switch to Less Expensive Vehicle
2007-08-29,H,0,1,27,18,18,2,0,0,2400,0,2500,2,U,1,1,1,3,1,3000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2008-02-03,H,2,4,40,54,108,2,0,1,0,1,0,1,V,1,1,2,6,1,1800,"Radio, TV, Hifi",Lease,Others,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2006-09-01,H,0,1,24,30,39,2,0,0,2200,0,2500,2,U,3,1,0,3,1,7000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2008-04-20,H,0,2,57,168,12,2,0,1,2000,0,2500,2,V,1,1,1,0,0,1000,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards,Switch to Less Expensive Vehicle
2009-06-09,R,0,1,65,96,96,2,0,0,1800,0,2500,2,W,3,1,0,3,1,500,"Dept. Store,Mail",0,German,Pensioner,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2008-05-17,H,3,4,37,9,120,1,0,0,2900,0,100000,4,U,3,1,0,5,1,700,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2011-11-28,H,1,3,50,60,84,2,2,0,4000,0,100000,4,V,1,1,1,2,1,800,"Radio, TV, Hifi",0,German,"Food,Building,Ca",Car,no credit cards,Switch to Less Expensive Vehicle
2012-12-19,H,0,1,35,0,216,2,2,1,1800,0,2500,2,U,1,1,1,8,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2012-03-17,H,0,2,27,18,96,2,2,1,4000,0,100000,4,V,1,1,2,2,1,3000,"Radio, TV, Hifi",0,German,Military Service,Car,Mastercard/Euroc,Switch to Less Expensive Vehicle
2009-08-18,H,0,1,24,120,84,2,0,0,2800,0,100000,4,U,3,1,0,4,1,600,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Switch to Less Expensive Vehicle
2008-06-18,H,0,2,27,36,42,2,0,0,2900,0,100000,4,V,3,1,0,6,1,15000,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,Switch to Less Expensive Vehicle
2009-10-03,H,0,1,31,120,3,1,0,1,2300,0,2500,2,U,1,1,1,4,1,1200,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2006-11-25,H,0,1,22,30,18,2,0,0,2100,0,2500,2,U,1,1,2,5,1,900,Cars,Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2009-03-29,R,0,2,67,24,96,2,0,0,1500,0,2500,2,V,1,1,1,2,1,1100,"Furniture,Carpet",Lease,German,Pensioner,Car,no credit cards,Switch to Less Expensive Vehicle
2007-09-17,H,1,3,30,54,42,2,0,0,2500,0,2500,2,V,3,1,0,5,1,3000,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2012-04-06,H,0,1,23,168,27,2,1,1,0,1,0,1,U,3,1,0,0,0,600,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card,Switch to Less Expensive Vehicle
2012-12-27,H,1,3,27,42,84,2,2,1,3200,0,100000,4,V,1,1,1,2,1,6000,Cars,Owner,German,Military Service,Car,no credit cards,Switch to Less Expensive Vehicle
2007-01-28,H,0,1,19,3,36,2,0,0,1000,0,2500,2,U,3,1,0,5,1,1000,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2005-06-19,R,0,1,50,72,999,2,2,0,2300,0,2500,2,G,1,1,1,0,0,1100,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2012-03-09,H,0,2,41,42,120,2,1,1,3500,1,100000,5,V,1,1,2,4,1,1300,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2011-04-17,H,5,7,40,18,24,2,2,1,3000,0,100000,4,V,1,1,2,5,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2009-07-27,R,0,1,65,21,60,2,0,1,1900,0,2500,2,T,3,1,0,7,1,1100,"Dept. Store,Mail",Lease,German,Pensioner,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2008-04-23,H,0,1,32,60,36,1,0,0,0,1,0,1,U,1,1,1,0,0,600,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2009-11-27,H,0,1,25,30,15,2,0,0,2300,0,2500,2,U,3,1,0,6,1,3000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2011-11-13,H,0,1,22,192,60,2,2,1,3100,0,100000,4,U,3,1,0,0,0,4000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2012-02-20,R,1,3,45,240,39,2,2,1,1500,0,2500,2,V,3,1,0,2,1,1200,Leisure,Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2006-11-14,H,0,1,27,54,96,1,0,0,0,1,0,1,U,3,1,0,0,0,1000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2008-03-20,H,0,1,32,312,120,2,0,0,0,1,0,1,U,1,1,1,5,1,3000,"Furniture,Carpet",Lease,German,Self-employed pe,Without Vehicle,Cheque card,Switch to Less Expensive Vehicle
2005-02-24,R,1,2,36,30,15,2,2,0,1800,0,2500,2,U,1,1,1,0,0,1500,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2009-09-24,H,2,4,45,168,288,2,0,1,3000,0,100000,4,V,1,1,2,5,1,900,"Dept. Store,Mail",0,German,"State,Steel Ind,",Car,no credit cards,Switch to Less Expensive Vehicle
2005-09-10,H,1,3,28,21,36,1,2,1,0,1,0,1,V,1,1,2,0,0,1300,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2006-12-19,H,0,2,21,3,48,2,0,0,2600,0,100000,4,V,1,1,0,4,1,700,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2008-03-07,R,0,2,25,48,21,2,0,0,0,1,0,1,V,1,1,2,7,1,4000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card,Switch to Less Expensive Vehicle
2007-11-03,H,3,5,37,60,48,2,0,1,3400,0,100000,4,V,3,1,0,7,1,1000,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2013-02-17,H,1,3,25,216,48,2,2,1,0,1,0,1,V,1,1,2,4,1,3000,"Furniture,Carpet",Lease,Turkish,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2009-02-10,H,0,2,27,15,30,2,0,0,2500,0,2500,2,V,3,1,0,2,1,1000,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2005-02-18,H,2,4,32,66,216,1,2,0,0,1,0,1,V,1,1,2,0,0,1400,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Switch to Less Expensive Vehicle
2012-12-13,H,0,1,20,72,21,2,2,1,1800,0,2500,2,U,1,1,1,4,1,1000,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2012-11-11,H,0,2,30,48,48,2,1,1,2200,0,2500,2,V,1,1,2,5,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2011-12-07,R,0,1,25,12,15,2,2,1,1800,0,2500,2,U,1,1,2,5,1,1400,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Switch to Less Expensive Vehicle
2010-04-10,R,0,1,30,54,15,2,0,0,2000,0,2500,2,G,1,1,1,7,1,800,"Radio, TV, Hifi",Lease,Other European,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2007-01-29,H,0,1,21,18,42,1,0,1,5000,0,100000,4,U,1,1,1,7,1,1500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Switch to Less Expensive Vehicle
2009-11-02,R,0,1,29,12,18,2,0,0,1600,0,2500,2,U,1,1,1,2,1,2500,"Radio, TV, Hifi",Lease,Others,Self-employed pe,Car,no credit cards,Switch to Less Expensive Vehicle
