MACHINE_ID,REPAIR_DATE,DAILY_PRODUCTION,MONTHLY_PRODUCTION,PROD_TARGET,REASON,MONTHS_IN_OPERATION,NEGATIVE_RATING,DAYS_OUT_OF_SERVICE,MACHINE_AGE,SENSOR_INQUIRIES,NUM_SENSORS,SENSOR_RATIO,INDUSTRY,ACTION
540399,2017-07-02,23900,85097.0,100730.0,TruckPr,9.0,,,,,,29.50851727,,Run at 50% Capacity
815195,2012-05-12,15300,127172.0,156578.0,CarProd,,0.0,0.0,213.2860218,0.0,19.0,36.29035353,COMMERCIAL,Run at 50% Capacity
769544,2019-07-18,30000,79044.0,118685.0,CarProd,12.0,0.0,0.0,92.11887554,1.0,34.0,27.22498526,COMMERCIAL,Run at 50% Capacity
946675,2018-06-08,25900,58000.0,95000.0,,3.0,0.0,1.0,34.66666667,6.0,28.0,,INDUSTRIAL,Run at 50% Capacity
799614,2007-11-19,9700,108000.0,210000.0,TruckPr,2.3,0.0,0.0,124.8333333,1.0,15.0,,GOVERNMENT,Run at 50% Capacity
653011,2014-08-26,18600,119741.0,212530.0,CarProd,4.0,1.0,0.0,202.2885776,0.0,17.0,27.07376116,Other,Run at 50% Capacity
321857,2017-06-03,23700,82983.0,106877.0,CarProd,,0.0,0.0,177.0176744,2.0,24.0,40.99520822,Other,Run at 50% Capacity
97348,2008-10-01,10700,122000.0,148000.0,CarProd,0.7,0.0,0.0,165.3333333,7.0,29.0,,GOVERNMENT,Run at 50% Capacity
255035,2011-06-29,14300,52608.0,76936.0,CarProd,0.0,0.0,0.0,217.2771919,0.0,9.0,34.09538404,Other,Run at 50% Capacity
341435,2014-08-10,18600,72860.0,90347.0,CarProd,0.0,1.0,1.0,104.0404669,2.0,26.0,36.02592528,Other,Run at 50% Capacity
174177,2007-07-09,9000,131108.0,199295.0,CarProd,1.0,0.0,0.0,61.0009855,1.0,22.0,35.93061089,GOVERNMENT,Run at 50% Capacity
509349,2008-04-11,10000,36000.0,68800.0,CarProd,13.0,0.0,0.0,118.6666667,6.0,15.0,,Other,Run at 50% Capacity
170586,2014-10-28,18900,127559.0,154545.0,CarProd,,0.0,0.0,216.6695154,0.0,18.0,36.9158782,COMMERCIAL,Run at 50% Capacity
753958,2018-01-04,25000,,72970.0,CarProd,1.8,4.0,0.0,198.8,0.0,18.0,,GOVERNMENT,Run at 50% Capacity
709426,2015-12-18,21000,133430.0,189263.0,CarProd,22.0,0.0,0.0,229.986998,1.0,23.0,40.56412158,GOVERNMENT,Run at 50% Capacity
147968,2009-09-07,12000,76187.0,93100.0,CarProd,0.5,0.0,0.0,144.0666667,0.0,23.0,,Other,Run at 50% Capacity
737574,2016-09-09,22300,59809.0,90883.0,CarProd,2.0,0.0,0.0,161.4029057,1.0,22.0,36.17425125,FLEET,Run at 50% Capacity
390244,2015-10-20,20700,48134.0,78954.0,,,,,,,,37.76048242,,Run at 50% Capacity
24782,2008-01-14,9900,108155.0,219936.0,TruckPr,2.0,0.0,0.0,126.9393774,1.0,15.0,27.99205166,GOVERNMENT,Run at 50% Capacity
257796,2012-06-21,15500,158506.0,179499.0,CarProd,8.0,,0.0,195.6860259,4.0,26.0,40.73934639,GOVERNMENT,Run at 50% Capacity
898898,2005-08-27,5500,,13770.0,TruckPr,5.0,0.0,1.0,167.3666667,1.0,8.0,,COMMERCIAL,Run at 50% Capacity
942821,2017-09-17,24400,65233.0,96473.0,CarProd,15.0,0.0,0.0,80.09869097,1.0,17.0,35.44294677,Other,Run at 50% Capacity
547802,2015-08-09,20300,77325.0,133075.0,CarProd,19.0,1.0,0.0,166.1260891,4.0,21.0,40.73602194,FLEET,Run at 50% Capacity
688444,2012-02-02,15000,74000.0,90000.0,CarProd,9.0,1.0,3.0,136.9666667,0.0,27.0,,GOVERNMENT,Run at 75% Capacity
161073,2007-03-18,8600,,54905.0,TruckPr,8.0,0.0,0.0,308.6501174,2.0,13.0,32.5539761,Other,Run at 75% Capacity
17809,2016-03-24,21500,110712.0,178045.0,CarProd,6.0,0.0,0.0,212.6040797,4.0,24.0,43.3108563,FLEET,Run at 75% Capacity
698382,2015-03-04,19700,93040.0,113362.0,CarProd,6.0,0.0,0.0,135.8138569,3.0,21.0,19.70439447,GOVERNMENT,Run at 75% Capacity
628980,2008-04-15,10000,41949.0,51684.0,CarProd,15.0,0.0,0.0,84.12345095,0.0,12.0,31.26731878,Other,Run at 75% Capacity
511808,2006-01-21,6500,47949.0,53102.0,TruckPr,9.0,,,180.8412499,,19.0,27.83900666,FLEET,Run at 75% Capacity
375163,2017-06-23,23900,21549.0,49842.0,CarProd,25.0,0.0,0.0,300.2963125,,12.0,30.20398928,Other,Run at 75% Capacity
791225,2012-12-20,16100,107758.0,124610.0,CarProd,0.0,0.0,0.0,129.1788981,0.0,29.0,34.2115674,GOVERNMENT,Run at 75% Capacity
896783,2011-07-09,14400,46955.0,67304.0,CarProd,2.0,0.0,0.0,171.6224654,0.0,13.0,36.55518895,Other,Run at 75% Capacity
667487,2020-03-16,36000,145908.0,190303.0,CarProd,20.0,0.0,0.0,179.7192455,0.0,21.0,38.60076499,GOVERNMENT,Run at 75% Capacity
950280,2020-12-08,50200,46670.0,102264.0,TruckPr,9.0,0.0,0.0,211.2358604,3.0,35.0,38.68051971,INDUSTRIAL,Run at 75% Capacity
430036,2005-01-28,2900,61962.0,70915.0,CarProd,2.0,0.0,0.0,282.8016592,3.0,37.0,49.20639579,COMMERCIAL,Run at 75% Capacity
389180,2019-05-17,28600,39009.0,75893.0,CarProd,12.0,1.0,0.0,85.62551999,6.0,15.0,33.97581441,COMMERCIAL,Run at 75% Capacity
111560,2019-11-28,32400,128523.0,179390.0,CarProd,13.0,0.0,0.0,150.0842871,1.0,28.0,43.14434551,COMMERCIAL,Run at 75% Capacity
701153,2017-10-07,24500,82756.0,122917.0,CarProd,11.0,0.0,1.0,108.6501412,0.0,18.0,26.12743668,GOVERNMENT,Run at 75% Capacity
151306,2007-02-01,8400,80490.0,93028.0,CarProd,0.0,,,,,,29.47376148,GOVERNMENT,Run at 75% Capacity
890721,2017-05-01,23500,147696.0,118200.0,,4.0,0.0,0.0,103.6727859,2.0,34.0,30.36171141,GOVERNMENT,Run at 75% Capacity
57638,2019-07-03,29500,48590.0,81354.0,CarProd,0.0,0.0,0.0,157.0263263,3.0,18.0,40.17061829,FLEET,Run at 75% Capacity
595911,2011-12-31,15000,94705.0,114400.0,CarProd,9.0,0.0,0.0,300.2666667,2.0,19.0,,Other,Run at 75% Capacity
279206,2006-06-13,7300,55456.0,86766.0,TruckPr,6.0,0.0,0.0,240.0567715,2.0,23.0,31.7246985,GOVERNMENT,Run at 75% Capacity
571155,2013-02-19,16400,50941.0,78801.0,CarProd,4.0,0.0,0.0,266.040799,2.0,32.0,32.90435701,GOVERNMENT,Run at 75% Capacity
158224,2015-03-20,19800,65021.0,95188.0,CarProd,1.0,0.0,0.0,73.0813375,0.0,16.0,27.44254252,COMMERCIAL,Run at 75% Capacity
354535,2009-08-21,12000,15756.0,53079.0,TruckPr,23.0,0.0,0.0,259.5550444,0.0,20.0,29.39747822,FLEET,Run at 75% Capacity
959543,2013-08-05,17000,54780.0,93091.0,CarProd,4.0,0.0,0.0,115.3753324,1.0,21.0,37.50862467,GOVERNMENT,Run at 75% Capacity
862680,2005-07-09,5100,87258.0,121382.0,TruckPr,6.0,0.0,0.0,181.6630402,0.0,28.0,25.44475915,GOVERNMENT,Run at 75% Capacity
566598,2017-09-29,24500,69615.0,94656.0,CarProd,7.0,0.0,1.0,136.5556217,3.0,26.0,35.56529668,GOVERNMENT,Run at 75% Capacity
550697,2019-08-11,30200,106594.0,148695.0,CarProd,13.0,0.0,0.0,239.918405,1.0,39.0,41.27520899,Other,Run at 75% Capacity
399947,2005-02-07,3000,34542.0,45900.0,TruckPr,8.5,0.0,2.0,62.36666667,0.0,10.0,,COMMERCIAL,Run at 75% Capacity
103130,2018-11-04,27000,144901.0,178093.0,CarProd,7.0,0.0,0.0,331.1139721,0.0,34.0,40.5665519,GOVERNMENT,Run at 75% Capacity
301218,2008-09-20,10700,85198.0,107044.0,TruckPr,0.0,0.0,0.0,66.75832547,0.0,19.0,36.84646682,GOVERNMENT,Run at 75% Capacity
381363,2005-03-31,4100,,19132.0,TruckPr,0.0,0.0,0.0,100.7746522,0.0,19.0,33.8409199,Other,Run at 75% Capacity
543490,2010-08-18,13000,80277.0,106799.0,CarProd,3.0,0.0,0.0,67.11166592,2.0,14.0,37.29777299,Other,Run at 75% Capacity
322667,2014-06-12,18200,57980.0,79265.0,CarProd,16.0,0.0,0.0,194.0542928,0.0,20.0,37.72576061,Other,Run at 75% Capacity
134198,2018-09-26,26700,73468.0,108774.0,CarProd,11.0,0.0,0.0,290.0805914,1.0,32.0,39.0422045,GOVERNMENT,Run at 75% Capacity
475543,2019-03-12,28000,77322.0,118082.0,CarProd,7.0,0.0,0.0,80.65809369,1.0,31.0,38.8154384,Other,Run at 75% Capacity
331249,2021-04-10,88800,53307.0,94058.0,CarProd,16.0,0.0,0.0,218.3049777,0.0,15.0,34.24246473,Other,Run at 75% Capacity
118950,2015-01-02,19300,84425.0,119351.0,CarProd,15.0,0.0,0.0,238.6686971,4.0,31.0,38.29827816,COMMERCIAL,Run at 75% Capacity
970267,2013-02-09,16300,43500.0,69875.0,CarProd,5.0,0.0,0.0,245.5333333,3.0,32.0,,GOVERNMENT,Run at 75% Capacity
842602,2012-01-29,15000,73500.0,105000.0,CarProd,1.0,0.0,2.0,205.9333333,2.0,25.0,,Other,Run at 75% Capacity
709990,2010-09-10,13200,,69139.0,,0.0,1.0,0.0,,0.0,1.0,1.565931047,,Run at 75% Capacity
973881,2015-12-03,20900,60553.0,91364.0,CarProd,1.0,0.0,0.0,75.56380333,0.0,22.0,37.41120065,FLEET,Run at 75% Capacity
567917,2008-11-26,10900,59029.0,76120.0,CarProd,2.0,0.0,0.0,231.7341444,0.0,10.0,36.02568383,Other,Run at 75% Capacity
429311,2018-12-14,27300,127260.0,212953.0,CarProd,9.0,0.0,0.0,244.1654213,3.0,26.0,21.24119477,GOVERNMENT,Run at 75% Capacity
201441,2006-11-17,8100,78977.0,91995.0,CarProd,19.0,0.0,0.0,296.7470948,1.0,23.0,38.82094029,COMMERCIAL,Run at 75% Capacity
920936,2016-05-01,21600,93937.0,147792.0,CarProd,23.0,0.0,0.0,156.6673122,0.0,25.0,40.19063608,GOVERNMENT,Run at 75% Capacity
873010,2006-07-03,7400,82412.0,91326.0,CarProd,19.0,0.0,1.0,316.9470825,1.0,24.0,37.90875019,COMMERCIAL,Run at 75% Capacity
818774,2008-02-22,10000,71000.0,97875.0,TruckPr,8.0,0.0,0.0,165.7148936,0.0,34.0,,GOVERNMENT,Run at 75% Capacity
919843,2020-03-28,36300,142395.0,195120.0,CarProd,22.0,0.0,0.0,185.3593721,0.0,22.0,38.35509489,GOVERNMENT,Run at 75% Capacity
99486,2016-07-02,21900,61838.0,92091.0,CarProd,5.0,,,171.5767001,,16.0,37.80040089,FLEET,Run at 75% Capacity
519548,2007-01-27,8400,62989.0,76718.0,TruckPr,3.0,0.0,2.0,131.4713826,0.0,22.0,29.20040034,COMMERCIAL,Run at 75% Capacity
102213,2016-05-22,21700,59947.0,94103.0,CarProd,0.0,0.0,0.0,154.5525474,1.0,21.0,34.7717086,FLEET,Run at 75% Capacity
27387,2019-12-25,33100,238018.0,44379.0,CarProd,3.0,0.0,2.0,195.3652599,3.0,49.0,40.41559886,COMMERCIAL,Run at 75% Capacity
671913,2007-11-13,9700,53527.0,58605.0,CarProd,4.0,0.0,0.0,75.58454258,3.0,12.0,36.70953891,FLEET,Run at 75% Capacity
137861,2008-06-07,10200,86400.0,113698.0,TruckPr,11.0,0.0,1.0,181.542927,0.0,27.0,35.03165088,GOVERNMENT,Run at 75% Capacity
974776,2018-05-29,25800,82058.0,116330.0,CarProd,11.0,0.0,1.0,128.4471699,0.0,18.0,27.98945739,GOVERNMENT,Run at 75% Capacity
810355,2018-09-07,26500,82859.0,,TruckPr,0.4,2.0,0.0,177.5,0.0,22.0,,FLEET,Run at 75% Capacity
349518,2016-09-25,22400,130184.0,164189.0,CarProd,6.0,0.0,0.0,173.6413388,0.0,39.0,19.64066727,GOVERNMENT,Run at 75% Capacity
519495,2010-12-18,13600,94727.0,112683.0,CarProd,11.0,0.0,0.0,209.1299457,3.0,15.0,37.71410706,Other,Run at 75% Capacity
876964,2018-01-16,25000,59841.0,108620.0,,20.0,0.0,0.0,101.4666667,0.0,4.0,,INDUSTRIAL,Run at 75% Capacity
760042,2013-07-20,17000,54218.0,75000.0,CarProd,5.0,1.0,0.0,177.5,6.0,35.0,,COMMERCIAL,Run at 75% Capacity
823642,2019-10-09,31400,37750.0,76204.0,CarProd,,,,268.2649306,0.0,16.0,41.44876331,Other,Run at 75% Capacity
873708,2014-11-02,18900,44605.0,65489.0,CarProd,15.0,0.0,0.0,189.0084559,0.0,23.0,38.57108327,GOVERNMENT,Run at 75% Capacity
815708,2010-09-12,13200,69195.0,79252.0,CarProd,13.0,0.0,0.0,248.7881304,3.0,37.0,41.90560462,FLEET,Run at 75% Capacity
302276,2021-01-27,53700,,84205.0,TruckPr,,0.0,0.0,339.6656147,0.0,7.0,22.63994036,Other,Run at 75% Capacity
793375,2015-10-13,20600,185050.0,234004.0,CarProd,3.0,0.0,0.0,313.6044894,0.0,27.0,40.04911263,GOVERNMENT,Run at 75% Capacity
622419,2016-10-22,22500,62137.0,95708.0,CarProd,4.0,,,187.1661489,,16.0,37.46041757,FLEET,Run at 75% Capacity
147559,2020-12-17,50700,,83365.0,TruckPr,9.0,0.0,0.0,190.229251,0.0,21.0,25.65597685,INDUSTRIAL,Run at 75% Capacity
963542,2009-10-28,12100,50100.0,66410.0,CarProd,3.0,0.0,0.0,176.0098643,0.0,14.0,28.54860369,Other,Run at 75% Capacity
99753,2019-06-05,28900,91683.0,127833.0,CarProd,0.0,1.0,0.0,187.2424028,3.0,37.0,33.16875685,GOVERNMENT,Run at 75% Capacity
612517,2006-11-01,8000,36000.0,115800.0,CarProd,,0.0,0.0,168.2333333,3.0,30.0,,Other,Run at 75% Capacity
321364,2020-06-27,40000,331000.0,415000.0,CarProd,22.0,0.0,0.0,242.4666667,8.0,34.0,,GOVERNMENT,Run at 75% Capacity
227783,2013-08-13,17000,86000.0,119600.0,CarProd,12.0,,,137.4666667,,25.0,,GOVERNMENT,Run at 75% Capacity
346013,2008-07-17,10400,42714.0,72322.0,CarProd,12.0,0.0,0.0,105.0748016,6.0,15.0,41.26235347,Other,Run at 75% Capacity
443891,2013-03-06,16400,62018.0,91832.0,CarProd,9.0,0.0,0.0,202.3225002,0.0,19.0,20.38046421,GOVERNMENT,Run at 75% Capacity
111142,2021-01-23,53600,235895.0,299772.0,TruckPr,5.0,0.0,0.0,112.7482819,7.0,22.0,44.94592915,COMMERCIAL,Run at 75% Capacity
129720,2005-12-11,6200,70793.0,71552.0,TruckPr,3.0,2.0,0.0,162.9451569,0.0,23.0,40.31539659,FARMING,Run at 75% Capacity
490164,2006-12-09,8200,171456.0,246758.0,CarProd,,0.0,0.0,138.1548182,0.0,21.0,40.33786076,FARMING,Run at 75% Capacity
474931,2010-07-04,13000,81972.0,102295.0,TruckPr,5.0,0.0,0.0,107.4206093,0.0,26.0,24.72083108,GOVERNMENT,Run at 75% Capacity
506483,2014-05-24,18200,13925.0,94898.0,CarProd,22.0,0.0,0.0,223.901918,2.0,41.0,35.99822541,Other,Run at 75% Capacity
531914,2021-04-01,81400,22344.0,108280.0,TruckPr,25.0,0.0,0.0,148.1149935,0.0,14.0,34.28574143,,Run at 75% Capacity
858907,2010-02-12,12500,41000.0,64680.0,CarProd,2.0,0.0,0.0,70.9,3.0,30.0,,Other,Run at 75% Capacity
921382,2011-09-19,14700,63000.0,89250.0,CarProd,4.0,0.0,0.0,87.46666667,0.0,28.0,,GOVERNMENT,Run at 75% Capacity
825556,2015-01-07,19300,31950.0,53814.0,CarProd,17.0,0.0,0.0,178.4596372,1.0,20.0,37.13471233,GOVERNMENT,Run at 75% Capacity
763260,2020-10-18,46700,,81114.0,TruckPr,10.0,0.0,0.0,295.7343915,0.0,12.0,33.415153,FLEET,Run at 75% Capacity
385546,2010-05-15,12800,11986.0,48309.0,TruckPr,23.0,0.0,0.0,265.2270609,0.0,20.0,28.49386194,FLEET,Run at 75% Capacity
866239,2017-08-09,24200,92572.0,121310.0,TruckPr,9.0,0.0,0.0,117.0455007,1.0,24.0,30.48278003,COMMERCIAL,Run at 75% Capacity
283578,2011-10-04,14800,38000.0,59000.0,CarProd,6.0,1.0,0.0,107.5333333,2.0,10.0,,,Run at 75% Capacity
562425,2007-07-05,9000,43881.0,56000.0,CarProd,5.0,0.0,3.0,73.03333333,3.0,28.0,,Other,Run at 75% Capacity
193338,2021-03-28,79900,18363.0,109675.0,TruckPr,27.0,0.0,1.0,132.766724,0.0,13.0,31.64233507,,Run at 75% Capacity
777768,2005-04-29,4700,49100.0,58238.0,TruckPr,0.1,0.0,0.0,61.8,2.0,17.0,,GOVERNMENT,Run at 75% Capacity
109559,2005-12-03,6200,,33909.0,TruckPr,,,,,,,34.51740452,,Run at 75% Capacity
240129,2007-10-05,9500,50400.0,63000.0,CarProd,1.0,0.0,0.0,91.26666667,8.0,22.0,,Other,Run at 75% Capacity
631256,2011-07-30,14500,69115.0,98900.0,CarProd,18.0,0.0,0.0,177.8666667,,11.0,,Other,Run at 75% Capacity
710341,2009-10-13,12000,88210.0,114224.0,CarProd,8.0,0.0,0.0,203.468979,1.0,36.0,41.57297152,GOVERNMENT,Run at 75% Capacity
497580,2005-04-09,4300,71206.0,78698.0,CarProd,3.0,0.0,0.0,129.932869,0.0,31.0,34.18137652,FARMING,Run at 75% Capacity
888742,2014-11-20,19000,57429.0,86250.0,CarProd,5.0,,,175.5,,16.0,,FLEET,Run at 75% Capacity
472299,2015-02-27,19600,85984.0,112721.0,CarProd,18.0,0.0,0.0,239.1377941,4.0,31.0,36.03118029,COMMERCIAL,Run at 75% Capacity
978598,2006-04-29,7000,53194.0,81150.0,TruckPr,14.0,7.0,0.0,183.6333333,2.0,28.0,,GOVERNMENT,Run at 75% Capacity
49819,2017-07-06,23900,140328.0,183533.0,TruckPr,8.0,0.0,0.0,322.7881144,0.0,17.0,45.41317756,COMMERCIAL,Run at 75% Capacity
618896,2012-08-22,15700,60316.0,80000.0,CarProd,0.2,1.0,0.0,85.2,1.0,23.0,,COMMERCIAL,Run at 75% Capacity
123936,2019-08-28,30500,10952.0,65166.0,CarProd,0.0,0.0,0.0,91.95160351,1.0,6.0,37.69262438,Other,Run at 75% Capacity
868730,2012-10-21,15900,43830.0,59530.0,CarProd,4.6,1.0,0.0,148.1333333,1.0,27.0,,Other,Run at 75% Capacity
707895,2011-01-17,13700,38981.0,67536.0,CarProd,,,,,,,35.18815986,COMMERCIAL,Run at 75% Capacity
797786,2018-04-03,25400,,45369.0,CarProd,,,,87.26384702,,12.0,27.5294977,Other,Run at 75% Capacity
975296,2017-08-17,24200,63229.0,89394.0,CarProd,15.0,0.0,0.0,84.66879155,0.0,16.0,35.60488671,Other,Run at 75% Capacity
191196,2013-01-30,16200,46115.0,61917.0,TruckPr,2.0,0.0,0.0,259.3606975,0.0,47.0,43.71749944,Other,Run at 75% Capacity
231592,2020-02-22,35000,240994.0,39401.0,CarProd,3.0,0.0,1.0,210.5018174,3.0,50.0,42.96751164,COMMERCIAL,Run at 75% Capacity
692305,2018-01-05,25000,117500.0,165000.0,CarProd,17.5,0.0,3.0,239.4,1.0,27.0,,GOVERNMENT,Run at 75% Capacity
711582,2009-05-01,11500,63136.0,81099.0,CarProd,3.0,,,149.0647448,,35.0,28.97594012,Other,Run at 75% Capacity
156001,2006-11-11,8000,,68572.0,TruckPr,1.0,0.0,0.0,53.93513771,0.0,4.0,37.7039115,FLEET,Run at 75% Capacity
62304,2015-12-09,20900,,73849.0,TruckPr,7.0,0.0,0.0,124.9559978,1.0,5.0,18.48129353,FLEET,Run at 75% Capacity
476995,2014-10-09,18800,7739.0,65181.0,CarProd,0.0,0.0,0.0,315.2308975,0.0,6.0,37.98355778,FARMING,Run at 75% Capacity
201902,2007-04-27,8700,93759.0,119459.0,TruckPr,24.0,0.0,0.0,138.09123,1.0,12.0,38.72971089,FLEET,Run at 75% Capacity
109752,2010-02-20,12500,50097.0,73846.0,CarProd,1.0,0.0,0.0,267.8654583,0.0,20.0,29.15960949,Other,Run at 75% Capacity
135722,2012-01-01,15000,42657.0,65000.0,CarProd,18.0,0.0,0.0,181.6,0.0,23.0,,GOVERNMENT,Run at 75% Capacity
665428,2006-08-25,7700,14589.0,33100.0,CarProd,3.0,0.0,7.0,122.0666667,0.0,22.0,,Other,Run at 75% Capacity
98210,2008-05-04,10100,126358.0,180305.0,CarProd,8.0,0.0,0.0,199.3505297,1.0,20.0,32.03362879,Other,Run at 75% Capacity
513834,2010-12-10,13500,89184.0,116848.0,CarProd,13.0,0.0,0.0,174.5064082,1.0,18.0,36.01089152,GOVERNMENT,Run at 75% Capacity
29290,2006-09-12,7800,53243.0,95065.0,TruckPr,7.0,0.0,0.0,220.8024443,2.0,24.0,31.82762682,GOVERNMENT,Run at 75% Capacity
517684,2019-04-13,28300,105000.0,147000.0,CarProd,11.0,0.0,0.0,162.3666667,1.0,17.0,,GOVERNMENT,Run at 75% Capacity
338403,2012-06-24,15500,36650.0,62963.0,CarProd,6.0,0.0,0.0,260.8567886,0.0,16.0,24.29905935,GOVERNMENT,Run at 75% Capacity
674819,2009-05-25,11600,73079.0,101219.0,TruckPr,7.0,0.0,0.0,152.249875,0.0,33.0,34.24962074,GOVERNMENT,Run at 75% Capacity
92586,2008-02-09,10000,,,TruckPr,,,,,,,,Other,Run at 75% Capacity
524519,2014-01-27,17700,64964.0,88856.0,CarProd,5.0,0.0,0.0,114.6676183,0.0,19.0,21.93300632,FLEET,Run at 75% Capacity
82807,2006-03-28,6900,37055.0,83000.0,TruckPr,1.0,0.0,0.0,122.2666667,2.0,43.0,,FARMING,Run at 75% Capacity
572253,2013-11-22,17400,11147.0,166496.0,TruckPr,23.0,0.0,0.0,73.46751776,1.0,19.0,29.53166415,COMMERCIAL,Run at 75% Capacity
294927,2021-02-13,60000,122729.0,207797.0,CarProd,9.0,0.0,0.0,313.3343967,2.0,27.0,35.02857792,GOVERNMENT,Run at 75% Capacity
604122,2015-02-05,19500,92663.0,152627.0,TruckPr,3.0,0.0,0.0,106.7126279,0.0,16.0,35.3676568,GOVERNMENT,Run at 75% Capacity
177583,2016-12-17,22800,49361.0,81914.0,CarProd,4.0,0.0,0.0,264.9370662,2.0,25.0,32.01024461,COMMERCIAL,Run at 75% Capacity
124721,2007-02-03,8400,31800.0,72000.0,CarProd,,0.0,2.0,187.2666667,1.0,21.0,,INDUSTRIAL,Run at 75% Capacity
981860,2018-03-03,25200,,68083.0,CarProd,26.0,0.0,0.0,128.4230865,0.0,8.0,21.05500114,Other,Run at 75% Capacity
383581,2016-04-05,21500,47451.0,78645.0,,,,,,,,38.46833167,,Run at 75% Capacity
563275,2009-04-04,11400,43530.0,56600.0,TruckPr,21.0,0.0,0.0,114.982979,0.0,23.0,39.4816629,Other,Run at 75% Capacity
587613,2014-10-08,18800,98582.0,122597.0,TruckPr,1.0,0.0,0.0,307.5247903,1.0,20.0,39.39416893,COMMERCIAL,Run at 75% Capacity
213022,2016-03-31,21500,90000.0,111500.0,CarProd,24.0,0.0,0.0,243.5,1.0,27.0,,Other,Run at 75% Capacity
53642,2018-02-10,25100,41314.0,71357.0,CarProd,19.0,0.0,0.0,183.6314283,1.0,22.0,33.66553412,FLEET,Run at 75% Capacity
376018,2007-11-03,9600,46683.0,61773.0,CarProd,1.0,0.0,0.0,171.058449,1.0,20.0,38.00528931,FLEET,Run at 75% Capacity
844040,2007-03-30,8600,75464.0,84263.0,TruckPr,21.0,0.0,0.0,352.6582712,0.0,47.0,28.19671491,Other,Run at 75% Capacity
907459,2017-10-22,24700,109377.0,133116.0,CarProd,10.0,1.0,0.0,184.3557829,5.0,17.0,40.2026301,COMMERCIAL,Run at 75% Capacity
30298,2006-08-20,7700,56622.0,70136.0,CarProd,7.0,,4.0,120.7645092,1.0,11.0,38.13234577,COMMERCIAL,Run at 75% Capacity
335513,2006-11-09,8000,84730.0,123455.0,TruckPr,9.0,,,,,,40.03264933,Other,Run at 75% Capacity
937105,2016-02-08,21300,104000.0,155250.0,CarProd,16.0,0.0,0.0,185.7,0.0,26.0,,COMMERCIAL,Run at 75% Capacity
673293,2015-12-16,21000,69097.0,105200.0,CarProd,,1.0,0.0,237.8201289,1.0,13.0,40.30577357,Other,Run at 75% Capacity
759420,2017-05-12,23600,36438.0,80176.0,CarProd,10.0,0.0,0.0,289.7015389,0.0,19.0,39.92995455,GOVERNMENT,Run at 75% Capacity
267278,2013-02-21,16400,62786.0,79154.0,CarProd,7.0,,,,,,24.83894007,,Run at 75% Capacity
793859,2012-09-29,15800,20665.0,43790.0,CarProd,8.0,0.0,0.0,108.4139366,0.0,11.0,22.82689244,COMMERCIAL,Run at 75% Capacity
640327,2012-03-14,15100,101378.0,143229.0,TruckPr,12.0,0.0,0.0,129.5373152,4.0,21.0,36.77621277,GOVERNMENT,Run at 75% Capacity
555422,2010-05-14,12800,58592.0,87002.0,CarProd,13.0,0.0,0.0,139.5308428,0.0,24.0,37.53107709,FLEET,Run at 75% Capacity
707555,2016-12-09,22700,46929.0,71169.0,CarProd,6.0,0.0,0.0,57.88081593,2.0,19.0,35.55208815,Other,Run at 75% Capacity
390669,2014-02-14,17800,38770.0,64357.0,CarProd,17.0,0.0,0.0,282.9357846,0.0,21.0,27.97949547,Other,Run at 75% Capacity
22353,2008-06-22,10300,74624.0,96697.0,CarProd,7.0,0.0,0.0,217.2353212,3.0,28.0,41.51130079,FLEET,Run at 75% Capacity
94524,2006-07-31,7500,39600.0,42000.0,CarProd,1.0,0.0,0.0,47.7,1.0,15.0,,INDUSTRIAL,Run at 75% Capacity
250157,2005-11-05,6000,53500.0,64790.0,CarProd,0.1,0.0,2.0,105.4,3.0,18.0,,Other,Run at 75% Capacity
882334,2011-07-12,14400,89605.0,106290.0,TruckPr,20.0,0.0,0.0,121.7476008,4.0,24.0,29.30354901,Other,Run at 75% Capacity
789293,2005-06-02,5000,22700.0,34225.0,TruckPr,4.0,0.0,0.0,74.63333333,3.0,9.0,,Other,Run at 75% Capacity
546256,2015-08-16,20400,86559.0,123114.0,CarProd,9.0,0.0,0.0,280.7932257,2.0,16.0,34.43917111,Other,Run at 75% Capacity
760910,2011-07-27,14500,35799.0,51720.0,TruckPr,10.0,0.0,0.0,123.218105,1.0,9.0,18.32493528,Other,Run at 75% Capacity
565831,2016-06-26,21900,10421.0,24808.0,CarProd,,0.0,0.0,61.28669845,2.0,19.0,40.01662162,Other,Run at 75% Capacity
626864,2007-04-06,8600,61468.0,72143.0,CarProd,19.0,0.0,0.0,163.2988599,0.0,11.0,31.92576655,,Run at 75% Capacity
976112,2011-08-20,14600,76194.0,106461.0,CarProd,4.0,0.0,0.0,80.70619763,1.0,13.0,34.52955009,Other,Run at 75% Capacity
310769,2015-09-09,20500,47130.0,66415.0,CarProd,4.0,0.0,0.0,170.9255245,2.0,26.0,33.58241575,FLEET,Run at 75% Capacity
680135,2014-05-01,18000,107546.0,176314.0,CarProd,6.0,0.0,0.0,218.0193861,3.0,23.0,40.15214366,FLEET,Run at 75% Capacity
510531,2010-04-03,12700,,41396.0,TruckPr,0.0,0.0,0.0,302.8700505,1.0,8.0,27.98946659,Other,Run at 75% Capacity
332792,2016-09-04,22300,75600.0,102000.0,CarProd,5.0,0.0,1.0,64.93333333,2.0,28.0,,COMMERCIAL,Run at 75% Capacity
